org_uuid,network_has_facebook_url,network_has_linkedin_url,network_has_twitter_url,network_has_homepage,network_count_attend_top_event,network_has_description
0e59faff-ab6c-bdb3-2726-3c7f7c5b93b6,1,1,1,1,3,1
10d2238d-f9d1-c25b-21fd-739208e22bc4,0,0,1,1,0,1
5c24a646-e419-3af8-b072-b0bbfa81ebbe,1,1,1,1,2,1
b9a9f522-f70a-f6e3-dc44-7f69a67d7144,0,1,1,1,0,1
56b87d98-fccf-045f-e10a-e440f6dd93cf,1,1,1,1,0,1
830dff39-4720-fdf4-4db0-a0fb2f195522,1,0,1,1,0,1
ba9e6cd4-fad7-9299-03d1-60fcbb29be37,1,1,1,1,1,1
f745e557-9ac1-63fb-822f-424ea895658d,1,1,1,1,0,1
dcd2ef23-7d3e-6066-5228-aa823bbcf92c,1,1,1,1,0,1
a1ea8205-52be-d9e0-f3a7-7eaeadfaff3d,1,0,1,1,0,1
1afebd8e-647f-ea7e-5389-a0a0a7f5eae6,1,1,1,1,0,1
7a1547a6-9bea-b81d-3b56-6f58cec2d23c,0,0,0,1,0,1
1136dbaa-195e-6440-d108-4ceed2af0553,0,0,1,1,0,1
afe175d9-062a-6973-6211-5d084de0fb5f,1,1,1,1,1,1
929a3624-1422-44c2-a3fe-9faea2c637a1,0,0,1,0,0,1
affeff2f-d472-4f8a-9466-a778661f8d26,0,0,0,1,0,1
a55dea57-ca05-899e-05de-586c25695b06,1,0,1,1,0,1
59409df1-0cb4-e367-8929-98eaa61ea27f,1,1,1,1,0,1
a57f7cdb-1252-0ed8-369c-c6852c08053c,1,0,1,1,0,1
3c30b4ac-ed45-4b71-ce05-0b3ddbfad566,1,0,1,1,0,1
37e42365-79ec-855a-a4c8-63968f9f84b7,1,1,1,1,0,1
d702d2b3-314a-c4f7-4c44-b9da0979fe1b,0,0,1,1,0,1
f42b055e-1102-fde6-c8dd-31ea9ea3ace8,1,0,1,1,0,0
d60a3f35-30e7-56d3-a2c1-2d204a6570bd,1,1,1,1,0,1
09623a04-f86b-3b51-e89e-161b78ace51a,1,1,1,1,0,1
f5f02be4-05a3-5de8-6e2b-aa92eced0fc5,1,0,1,1,0,1
d69f7615-e7e5-8c7d-f87c-c3905bb66f28,1,1,1,1,0,1
e608bea8-e0e9-4241-0928-e4627d9c8cb2,0,0,0,0,0,0
c7a27ad1-f2b5-eecd-43bf-d63d4e11ce3e,1,1,1,1,0,1
544208b1-94b5-d049-b2f7-7a24f1873340,1,0,1,1,0,1
5bab3883-219c-808b-f92e-3b285a07d652,1,1,1,1,0,1
dd309285-2d0e-a18f-81a3-b36eabc2c110,0,0,0,1,0,1
12550df7-553d-5460-113f-1d02cd296d46,0,1,0,1,0,1
de21ef46-b3f4-68fe-08d1-abde3eb380a8,1,0,1,1,0,1
da8138ea-4bce-8596-d171-6ad5fb5d64df,1,1,0,1,0,1
8ccfe14b-ebb0-89d9-a399-61891aae7b33,0,1,0,1,0,1
1d988fcc-a2f6-4d33-b865-1d4a57de21ad,1,0,0,0,0,1
e2bc9dcf-7113-9796-7fc7-724499c08983,0,0,0,1,0,1
0e9d8575-2e24-be53-e358-bcfc6970f98f,1,1,1,1,0,1
c09dcc60-db0c-ce16-fbdc-c8a187d045dd,1,0,1,1,0,1
097f7c8e-fe57-54f3-bec5-38205a74de05,1,0,1,1,0,1
dda67d96-38d4-dca6-e849-c7fb94edac90,1,1,1,1,0,1
c4d8e932-c64c-40d3-a484-e8c4b5c4897e,1,1,1,1,0,1
510a020d-e3a8-44a2-83a7-0c29b8375ae5,0,0,0,1,0,1
c2b81c9e-e648-4ede-9ad5-c6a21a594d5d,1,1,0,1,0,1
9eba65b3-36e1-c908-0be1-9773a523e8f6,0,0,1,1,0,1
9096ad34-d227-14fd-baa1-534578d35d49,1,1,1,1,0,1
b140e8eb-3380-6c98-6800-e63de02b39a7,1,1,1,1,0,1
e3dd16a0-4e19-5240-8278-f208d140dfa2,1,0,1,1,0,1
7e86b79f-ed27-b823-5cb9-1a2da3cb607c,1,1,1,1,0,1
590537ee-0436-0b71-af8b-bd045f355a7f,1,1,1,1,0,1
29feb609-f7c0-a63e-fd7f-e3ff649382cc,1,0,1,1,0,1
ae2c33e5-40e1-c9f4-b8db-bd51d46d1e93,1,1,1,1,0,1
97d16298-d221-ba69-2800-3ec18a11792c,0,0,1,1,0,0
ddf0cd68-249d-5cfd-5eb6-a110879b43ee,0,0,0,1,0,1
640fb4d2-ae5e-c9a0-3582-7beb1d3cb075,1,1,1,1,0,1
34257bff-4d38-726c-1ad1-81ccd9b030d3,1,0,1,1,0,1
4c6899b2-c523-8268-4983-ccf36da58d72,1,1,1,1,0,1
b6815ad8-fe89-d96d-f455-a100ba31a882,1,1,1,1,0,1
3e2c009e-e054-5f68-5510-bde5a916302e,1,0,1,1,0,1
b0adeaad-0b30-8706-2849-9550f5de8803,1,1,1,1,0,1
c52a05fd-b0b4-5d3e-2037-6cdc2574f6f6,0,1,1,1,0,1
3f563db7-61e9-35d9-6db5-f98c3139748d,1,1,1,1,0,1
f92557a5-7317-9126-7ebc-893664b87745,0,0,1,1,0,1
a6291b63-5d80-a409-5ac0-5fbaacaef5fc,1,1,1,1,0,1
57fb3e89-5563-bce3-80d3-d24b45280df2,1,0,1,1,0,1
e957effe-4114-dc24-f853-ff869398cd42,1,0,1,1,0,1
ae9a782d-ab35-050e-99e4-7e071425224a,1,1,1,1,0,1
ca9afcaf-17cd-dd2a-1d81-1afff939d8a3,1,1,1,1,0,1
485b0360-70ab-091b-4d59-7310624a6113,0,1,1,0,0,1
46f3a650-4bd3-4068-a07b-2ccd8cd7f181,0,0,0,0,0,1
11578210-4707-6a7c-6694-9999b86bdae6,1,1,1,1,0,1
a201affd-5fdc-479d-afa5-5acf0af8c91b,0,1,1,1,0,1
c2f67571-4dca-5238-077b-0500ea33d4b6,0,1,1,1,0,1
16e94b79-255b-46cd-e863-b3a76febcf09,1,0,1,1,0,1
ccde83ee-9b1d-a933-a9f0-f6368fb4d9df,1,0,1,1,0,1
fb60aef7-e636-06d0-1f23-8be7291d24dc,0,0,1,1,0,1
28e5fa92-054d-29a6-583e-159b000b4b67,1,0,1,1,0,1
082892ff-6a08-6fc1-8b1f-9767a0ad7228,1,0,1,1,0,1
5ef87cd2-b055-98da-ad81-37aa90362904,1,0,1,1,0,1
a784d3e6-11ad-4551-a265-5fc7754c501d,1,1,1,1,0,1
74a29554-2c71-5a5b-cdf3-f726269deee2,0,0,0,0,0,1
7e3114ad-02bd-dd16-112d-e6a6576fc771,0,0,1,1,0,1
13baff52-17c9-c26b-6776-71f398b1f56e,1,1,1,1,0,1
6070102a-b3f3-debc-bfbf-a1cd9af9ecb6,0,1,0,1,0,1
18d4baa1-dff5-7fa8-7abd-da6207f59757,0,0,0,1,0,1
d6990ca8-3821-bb30-63fb-b7f8b44f2ddc,1,1,0,1,0,1
f874310f-5a36-d175-804d-9a7f1a4c98a1,1,0,1,1,0,1
44b19369-b110-bb75-7513-5bd68d894b94,1,1,1,1,0,1
dbd1a0a8-3024-b583-6c93-b681d2b1f907,0,0,0,1,0,1
d916e4cd-643b-3c1c-2aa0-c9c31b677d21,1,0,1,1,0,1
c9aecc00-72b1-ab73-4d1d-9cd71b8d1d3a,1,1,1,1,0,1
7013f7a9-2326-8c17-911c-6a03cbf231a9,1,0,1,1,1,1
a22d18c3-27ff-71a8-7d98-ab76f46b66a7,0,0,0,1,1,0
ff50982f-98f7-4059-bb24-19765d492a19,1,1,1,1,0,1
0f729df5-4475-4d7a-a7e4-70c6db06cece,0,0,0,1,0,1
8982fae2-c270-2fca-9cdd-151b24115030,1,1,1,1,0,1
d69ec7ce-9e01-8749-90ea-00ad9c89c299,1,0,1,1,0,1
7c2aa744-0697-7403-458b-a0fc111c4c87,1,1,1,1,0,1
68637768-bbfc-ffd7-448f-0ca6d1ad7264,1,1,0,1,0,1
508a50ac-19d8-c778-2281-b3c97f79339f,1,0,0,1,0,1
46f1286a-0348-95a6-4370-b048b07a8718,1,1,1,1,0,1
aada41cb-322f-fef4-62d3-cc172856d1ec,1,1,1,1,0,1
51c56401-fa0e-f731-68f2-15f78a621ac1,1,0,1,1,0,1
410ed7bf-3704-8736-0f6e-ccca0542a7f5,1,1,1,1,0,1
7d7d0067-cea6-a791-6b11-f54db5f071a5,1,1,1,1,0,1
911d6c04-7a93-40b2-f6d6-56ad5e62b1c0,1,1,1,1,0,1
9e08d3c8-ba64-fce7-8b2d-78026126a666,1,0,1,1,0,1
db3b7ca3-32da-7270-6cb8-4cac5c8c5b45,1,1,1,1,0,1
03fb40b5-2447-49d9-d72d-72e360f13040,0,0,0,1,0,1
a1a8515e-4d3c-891e-99fc-2de57159f522,1,1,1,1,0,1
2028f1d1-dcbe-c5ac-7b85-14fd7a162e9d,0,0,0,1,0,1
6f73c3ba-093c-dc14-9e14-eb48baaa9574,1,1,1,1,0,1
108492ae-f43f-14da-4c5a-99fcb3305336,1,0,1,1,0,1
ed23368d-22e7-0640-3408-f1485c835078,1,1,1,1,0,1
ac21feda-8773-b4f6-880d-e093de8ceb32,1,1,1,1,0,1
a3549a5a-5466-92ea-ebd0-b4758cdeb908,1,1,1,1,0,1
db7f7ae1-e85d-7ce1-3da8-d04026e28f2a,0,1,0,1,2,1
f045cef7-3f61-dfb1-2aab-5182ebde5ceb,0,1,1,1,0,1
69f44984-5059-5ad4-1893-e9169cd79517,1,1,1,1,1,1
33ffba32-570f-6d07-570d-99056b5a1f6e,0,1,1,1,0,1
141ac1ba-e386-d3e6-f1d2-9018296c2b56,0,0,0,1,0,1
cfbbff57-ce7c-57a6-e640-86a3fc9e5053,1,1,1,1,0,1
e647d132-2294-034a-5de2-b247d0b79d40,1,1,1,1,0,1
f4c205ed-b2b7-3f43-f9a8-d215d6f39d6d,1,0,1,1,0,1
38bb29e3-f697-46e3-0c09-00341ffb1fad,1,0,1,0,0,1
baeb3a54-aff0-a4ae-c56e-1193e60ec1ea,1,1,1,1,0,1
4b42bdc6-b201-5fa8-1994-b61435b67511,1,0,1,1,0,1
ab034637-3bf4-89b0-115c-bdd1b1b9e978,1,1,1,1,0,1
a0b8b829-3e65-95e4-9822-bdacd4cf4cd4,0,0,1,1,0,1
12b4efe4-6a28-489d-a8e7-dc62ce0aca2b,0,1,0,1,0,1
5ef3c83a-8284-4fa6-98b4-5bc66d0a9b47,0,0,1,1,0,1
26b291e3-344e-4942-8d7a-5e7dec8bfdf7,0,1,0,1,0,1
cbccbb6d-ac44-b9da-93c2-c00cb817e41a,1,1,1,1,0,1
a1911f8a-bda2-f825-40a9-3432ba25bcb7,0,1,0,1,0,1
cfb1bc2b-a50c-c363-8f6e-3b6f965c8735,1,1,1,1,0,1
98212c4b-1f70-b2b3-3c1f-a2aaca5ba03b,1,1,1,1,0,1
d809efc8-8e28-188e-40ee-c018e86a544b,1,1,1,1,0,1
49d72358-29e8-8bb1-d0f8-11df87b78e8c,1,1,1,1,0,1
0d9361b5-0152-8f42-1805-38ade65a077b,0,0,0,1,0,1
cd0bc9a0-5d6c-d325-ace2-5f0c336ecde2,0,0,0,1,0,1
5d832b2b-c568-df68-c33c-65a2946e6378,1,1,1,1,0,1
ce4e230d-18d8-4a10-b6a5-d2cabbd45587,1,1,1,1,0,1
295e43b7-2bb5-cea2-6d9b-de63a95e0d53,1,0,1,1,0,1
4fdd1f3a-9972-55d9-9c20-1bddb774fac0,1,1,1,1,0,1
38fde5fe-2ac4-53d1-00d4-2254e5338909,1,1,1,1,0,1
4fe00d70-6e1c-63ea-fc0e-68ec715d37e6,1,1,1,1,0,1
cd692bf7-36db-874a-62e1-c547ffd58658,1,1,1,1,0,1
b53b6124-4ccc-f79c-0c10-8fe8a4009a2e,1,1,1,1,0,1
578b0c37-a941-9b93-efb5-a0ee14400f8d,1,0,1,1,0,1
400344b0-04b0-84f8-8312-56a2b7916690,1,1,1,1,0,1
08a077e2-95d0-c761-0d76-eef90f28059b,0,1,1,1,0,1
460f3c69-772b-76a8-e424-721cd77ddabf,1,0,1,1,0,1
83295d32-11ed-9f2b-eb34-fe071b4ba9a4,1,0,1,1,0,1
b37b3646-76a7-ee8d-ce0e-ad34ef33f854,0,1,1,1,0,1
e266d2f5-c9dc-d876-5895-3322a45e235a,0,0,0,1,0,0
ef243888-2f80-1ad4-0826-3127975e7519,1,1,1,1,0,1
2831f87d-6dc2-7db6-f0e0-acdd8b0b5377,1,1,1,1,0,1
da55b7e0-20be-1599-37ae-d891661c0df0,1,0,1,1,0,1
93372ec2-a1eb-6bb9-3c2b-7ecfcbc62f76,1,1,1,1,0,1
85f280b6-692b-78d0-2a22-288f17a5e258,0,0,1,1,0,1
b99e1146-3dcf-7f9b-9479-a0f3060718be,1,1,1,1,0,1
4f7cb021-6701-5653-5e27-8b86bfbf4d38,1,0,1,1,0,1
40829b39-d8ad-4e43-1724-6d93c8127144,0,0,0,1,0,1
36930bee-cf89-20a6-7b85-a5c670a9bbf1,1,0,1,1,0,1
758afb9c-dbcf-17de-8519-1f3785d40340,1,0,1,1,0,1
111bc438-d1d0-f437-0eab-511019d3c532,1,0,1,1,0,1
5988b5f9-258b-547c-134a-c33c95a0339a,0,0,0,1,0,1
4d78249a-ee59-5152-591e-5ba2f196ca00,0,0,1,1,0,1
6ec135b1-ab4a-c996-382c-ae8e87cc5a8b,1,0,1,1,0,1
412a95bf-0695-7390-965a-b9422cea67c5,1,1,1,1,0,1
c7c6eb87-562e-4ccb-20cc-8c273758a8b5,1,1,1,1,0,1
bb12a9f2-ba4b-a7d7-f3f5-a5e103b7efd5,1,1,1,1,0,1
a00623ff-c524-4c2d-e4d1-a52d866436d5,0,0,1,1,0,1
a21cfd83-0bca-a61a-bc9c-33e88994ae52,0,0,0,0,0,1
2af7a11c-224d-ca6a-14c6-81acb7747cd8,0,0,0,1,0,1
e72fc484-08cb-7130-8c0d-39dabc24cb89,0,0,0,1,0,1
541fd59d-3206-24e2-4d7b-f05fa3e920a0,1,1,1,1,0,1
4b1c15ca-a591-f5ee-f8cd-fdeee994f78a,1,1,1,1,0,1
751c6afc-f5cf-afb4-9e86-6ba6e66c1f24,1,0,1,1,0,1
13480059-e060-d9a5-e7a8-c68168d42947,0,1,1,1,0,1
45e261d2-3ca0-ed7f-e302-0299f756f23e,1,1,1,1,0,1
7f27d464-453f-0dd9-0209-d9003e561b3f,1,1,1,1,0,1
a089a2ca-a2f3-5101-a5b4-551b992382a6,1,1,1,1,0,1
91f9e041-eca7-2e1e-00a5-e1b92a646ce5,1,1,1,1,0,1
ee562d6c-e31d-9887-d726-35909c2e65cf,1,1,1,1,0,1
6ec93208-4b98-cc42-9881-abf27bddf0e7,1,1,1,1,0,1
b889a516-ff8c-67c5-de0e-a55b3ac5eb39,0,1,1,1,0,1
0a8b7255-8d58-5516-af9d-d42e041beb18,0,1,1,1,0,1
4582a825-c68a-d7cf-2f09-d373e83e1b26,1,0,1,1,0,1
e2ca5d54-a3d7-b0e4-9253-2af50d7f2abe,1,1,0,1,0,1
c3c166fc-ac03-a753-2d1a-3e48d1c0e4f7,1,0,1,1,0,1
b9cdbf1b-9184-e8c4-d480-a452fc8aa0e6,0,0,0,1,0,1
042907af-1fe9-6440-ba47-e4846cdc68cb,1,0,1,1,0,1
a47e3a4d-8a15-4020-93ce-47e9026ad3d2,0,1,1,1,0,1
fd96ad50-1556-e85f-1648-94000fd32c65,1,1,1,1,0,1
6ce7c5c8-e152-5c41-e795-db15fca7c7ff,1,1,1,1,0,1
403e1604-8eb1-64f2-4288-391e0d8886f9,0,0,0,1,0,1
9f43c018-bc93-4cef-8139-98ece6ad5ef3,1,1,1,1,0,1
0f62196b-2596-4401-9b4d-8dcce8e721dd,0,1,0,1,0,1
b39d8c4f-ee23-4d4c-a2cb-34e297611af4,0,0,0,1,0,1
1d835dfc-233b-4774-a593-c2e8739bdf6e,0,1,0,1,0,1
d9c188d3-9b10-082e-514a-7e91aa3d4b76,0,1,0,1,0,1
4f8caa93-7030-9e53-3a80-a912ed74adf3,1,1,1,1,0,1
104b4420-7613-7acf-ee04-0e52461a34a8,1,0,1,1,0,1
d4014070-801c-0839-64de-d80ad1831fbe,0,0,1,1,0,1
b2cccfb4-57e7-7ad0-1786-c6a203a4406e,1,0,1,1,0,1
d3008820-fb80-78fe-aef3-fd665acf8693,1,1,1,1,0,1
a98e05a0-bed5-d231-8aef-abe4c2aff33c,1,1,1,1,0,1
c91b9494-3efe-9c9e-4eb3-2456a857d9f3,1,1,1,1,0,1
2beb8fa0-f13a-c796-6a16-3a2efc072d5b,1,1,0,1,1,1
efa55032-f065-5b0f-70ba-9adb4a4f25c3,0,0,1,0,0,1
8a82f82c-31c1-32ba-dc73-c1fc5de8d123,0,0,1,1,0,1
7be61e76-add2-c8ca-71c6-c495cbec6b7e,1,1,1,1,0,1
4929da41-d472-3488-9660-c046a5edf432,1,1,1,1,0,1
57878623-a4f1-d4ef-8148-d181dce05fb9,1,0,1,1,0,1
2eb76e34-74d0-364b-4e29-60e6abe11678,1,1,1,1,0,1
089adce3-0648-62c1-57ee-b953ee607670,1,1,1,1,0,1
00002470-bff7-6226-5800-0ca1b3787b6f,1,1,1,1,1,1
79394597-4c2c-5f4d-00c6-6c04400e3b94,1,1,1,1,0,1
2aa0d605-4145-e450-43dc-6b6ed83d04e7,0,1,1,1,0,1
65a5f55d-9f6b-6465-b4e8-ee021c33a546,1,0,1,1,0,1
687e6f55-4601-1c4c-08ff-efdaf585e44e,1,0,1,1,0,1
386392ae-957a-e087-d5d6-7e5599fe9bf2,1,1,1,1,0,1
e79d65d6-158d-f9f0-41d2-4545dacc8fb6,0,0,1,1,0,1
f762b36f-62ab-b085-7c20-bd85d67da567,1,1,1,1,0,1
be267798-fce2-e8c1-2c8c-958e445244c3,1,0,1,1,0,1
910858ce-19c5-8036-a862-8df57e5a8ef6,1,1,1,1,0,1
5ed698ad-6395-413c-d29f-61fab5ac34f2,0,0,1,1,0,1
a4912f26-3260-3004-51de-89aada062d4a,1,0,1,1,0,1
51c068db-1351-d8b9-4c24-8b56cd523adc,0,1,0,1,0,1
efdedb9a-8171-c3e4-92d2-ba9bdcb71e5d,1,0,1,1,0,0
ab227ff8-5e19-4c88-a511-1439a9afda2c,1,1,1,1,0,1
546238e6-4c00-481e-bc87-fba24f31e321,1,1,1,1,0,1
28645473-ea15-4b24-954d-c58e51de093f,0,0,0,1,0,1
7fc26cba-e755-3939-d117-bf4d7bc23e50,1,0,1,1,0,1
8d20dcb0-99d0-8f2e-5260-bdd9fb575af2,0,0,0,1,0,1
f779b1a2-0810-3c10-989f-62065a414ada,1,0,1,1,0,1
63ebedba-a3ee-f1a4-ca43-3e69664bb1be,0,0,0,1,0,1
a2fe5b43-6df5-acd5-c2a5-4d1d331c93d1,1,1,1,1,0,1
530d0ca5-448d-40bf-a54b-be4d9f50dedf,1,1,1,1,0,1
fa118be5-7298-881f-7fc6-eb7ffab0d2b6,0,1,1,1,0,1
54aa8c5a-2cfd-ab72-1acc-1cd98df82561,1,1,1,1,0,1
a455b256-76ba-b6d0-2a4e-4c109fec91fa,1,1,1,1,0,1
53b11bf1-8cdb-2522-63ea-aaa0963a8e5c,0,1,1,1,0,1
304cec87-9db1-dc37-9319-3f3b7ebbf33b,0,1,0,1,0,1
8400ae25-db72-7732-4d8b-b62978ed2eb7,1,1,1,1,0,1
6cc146a1-c80e-a8cc-945e-3c4170a4e186,1,1,1,1,0,1
1c60b113-f5f5-a7d7-a2ac-6e1923fc159b,1,1,1,1,0,1
514ad353-9aea-712a-0222-0a13f7bf95a6,1,1,1,1,2,1
56bc8f2a-a4b7-4ffa-9b9a-fe174e7c3e54,1,1,1,1,0,1
84cc7647-675a-ee07-8bc5-5934683b3520,1,0,1,1,0,1
0c1aceb7-0586-9cd3-dc82-e0f26fe7f52f,1,1,1,1,0,1
37e5612d-8090-0c67-3925-1c24108db748,0,1,1,1,0,1
cb00bcea-6faa-0b3b-59a5-75c5e5d69a50,1,0,1,1,0,1
b4809800-f403-6781-ef35-e404c2629ca4,0,1,1,1,0,1
a0f67655-baa8-7be9-4161-973744d1aa41,1,1,1,1,0,1
ec883b9b-08ca-17f6-d6b3-7aa8d940d4c9,1,0,0,1,0,1
034dcacb-7cb1-08f0-b1f5-73f52ca4159a,1,0,1,1,0,1
20cee3b2-7c69-a639-0678-d2fed9254f87,1,1,1,1,0,1
2645d210-64af-a6ab-b48d-16643441cd88,1,0,1,1,0,1
9c960b92-892d-d9f7-5783-35ed08d261d0,1,1,1,1,0,1
ed455547-8bc5-2480-c858-c3733cd225d3,1,1,1,1,0,1
88447e1b-f5f7-91f3-d780-5800ae34f80e,1,0,1,1,0,1
a1ef599d-ca80-6c2e-c182-0370be331905,1,1,1,1,1,1
c240888d-97bc-c899-f57f-d867288a9650,1,0,1,1,0,1
1e9d1c78-44c1-259b-e28d-023a0783db6f,1,0,1,1,0,1
e9e4b755-7398-727e-e906-7c7929ae5e21,0,0,1,1,0,1
fa73a551-a1d5-e57f-30a5-0e6fccb932a6,1,1,1,1,0,1
a900f0ca-3568-f112-fcb5-1277c682eee0,1,0,1,1,0,1
b9e293ee-6b9e-7e43-a343-6872bf02606d,0,0,1,1,0,1
cea51064-dd1f-1c13-aff4-2c6ead550d35,1,0,1,1,0,1
f0fe5312-221e-8a7a-bda0-dfa64a09f278,1,1,1,1,0,1
191aba74-7eec-f83c-86bc-a79bb1e358ff,0,0,1,1,0,1
60516772-8d92-622b-1433-d97f8755c5a2,1,0,1,1,0,1
baf7a7bd-41b7-156f-8252-3520b4fd52a3,1,1,1,1,0,1
b2b06421-e4fd-430e-a075-9715d7719bf9,1,1,1,1,0,1
d4d96832-37d0-43b2-9778-68e53e15500b,1,1,0,1,0,1
d89f5f15-8b7a-4dfe-4166-b87d5676e284,1,1,1,1,0,1
701e328f-2871-62bb-5840-661553efbea2,1,0,1,1,0,1
65d547c5-5602-02f7-f33c-90e4ce174666,1,0,1,1,0,1
aef07b59-9b42-effa-90b5-7328595761d4,1,1,1,1,0,1
f66b40da-bcc3-7544-c5cb-ce642683f0ef,1,0,1,1,0,0
ed7e273d-ce19-4248-a63d-187636ad7daf,0,1,0,1,0,1
ac6af39d-1f6d-4dfc-ff5d-f4067fa3ce1c,1,1,1,1,0,1
b931754b-2e50-1a1e-18e0-4717eec05981,1,1,1,1,1,1
8dd6a81f-161a-f650-6cd9-a1f56eceb187,1,1,1,1,0,1
77b909b9-2abf-3838-ba05-9456a5b759af,1,0,1,1,0,1
3f8a275e-234e-08fe-d06e-c388927a59f9,1,1,1,1,0,1
cdf27b79-0265-ecff-e139-4f828789a884,1,1,1,1,0,1
189ccd3f-c9a0-331b-6ec4-f12ca0c65c11,0,1,0,1,0,1
f119d491-957c-e174-4572-f23c241bf982,0,0,0,1,0,1
a870a8c2-ef2b-85ff-4ec7-9e93bcc99a72,1,1,1,1,0,1
78fd71da-2152-6b02-0b70-18d5462116e6,1,1,1,1,0,1
7ae220ac-2af3-a21f-083a-a12c2ca80638,1,1,1,1,0,1
58a57f9e-3a5b-9960-11f1-ab727eb5f35a,1,1,0,1,1,1
40586207-b677-16eb-fe02-dda213509445,0,0,1,1,0,1
bb25b0b2-17d4-96e2-0878-e7129e7d3fab,1,1,1,1,0,1
a2e7ddb7-7b22-60d3-d58c-fdb244b564b4,0,0,0,1,0,1
43ab4182-2d2e-48ee-892a-dc276c13e5c3,0,1,0,1,0,1
fd53f250-3a3e-444a-b04a-c8fec8744c2f,0,0,1,1,0,1
eca84a9a-2a5e-4733-89e7-c35b8741e975,1,1,0,1,0,1
d8d51b70-06e1-c66f-9ad6-f7f69a0464cf,1,1,1,1,0,1
0a7e28cb-83bb-c983-a567-481f8126c1ec,1,1,1,1,1,1
87567866-9b88-7724-87fa-557d3e6ce158,1,1,1,1,0,1
69be5fbb-4163-1435-2807-1601209ae1df,1,0,1,1,0,1
9037f651-df53-4f36-fddd-7fbfbf2caa3c,1,0,1,1,0,1
2d877197-2b72-0eb8-dadd-63699adbb0db,1,0,1,1,0,1
de7d24c2-7473-edf7-30e3-f3fab8729181,0,0,1,1,0,1
419baa80-711c-9731-adff-d7284c626c0c,1,1,1,1,0,0
3aa91b04-035c-00a1-3c79-5a180271401e,1,1,1,1,0,1
c8a8a549-a496-dd76-a2b8-31d82d63c7e2,0,1,0,1,0,1
40b0e384-6dd0-ad37-15f7-27acb3e7e750,1,0,1,1,0,1
4d3f171f-3304-84f6-fe5e-6fb7310e5b53,1,1,1,1,1,1
f77d9fe0-5685-7784-21fc-446625b64868,1,1,1,1,0,1
392363c3-5815-7b37-d1e0-927d53c8b80c,0,1,0,1,0,1
5d503957-fffd-e3ba-a1c9-03470c2af311,1,1,1,1,0,1
8e37b8a5-0d61-b492-a0b2-d659274f94b4,1,1,1,1,0,1
061dd91c-6095-f7a1-b7bb-515ed72c1b11,1,0,1,1,0,1
7c9cc067-ccf2-c47e-c772-40c326cf1911,1,1,1,1,0,1
4736c265-219f-2908-b239-bb6125e2dc97,1,1,1,1,0,1
d81efe10-bf3e-a3fc-2fec-c6bc45900e04,1,0,1,1,0,1
235a71c1-c94a-9941-51dd-6cee3cfa2163,1,1,1,1,0,1
7d12ffe9-9675-0bee-ed38-7cd0a5ade518,1,1,1,1,1,1
2d1f9f24-5eb8-398c-2c1a-78fcc9f7d705,1,1,1,1,0,1
20c31ee5-d3fe-6d3c-e0db-821120bdfc9a,1,0,1,1,0,1
f99a9473-7de4-84c7-737d-2c77ceab7b97,0,0,1,1,0,1
a381e317-c70b-f3ae-e240-0d57dee0ac99,1,1,1,1,0,1
7d991d0f-2f2f-bd1f-5aea-b87eb04c32cc,1,1,1,1,0,1
bc81543d-c422-c20e-87a1-ba713a591de1,1,1,1,1,0,1
739b30ae-bafe-7afc-08d3-5994d579b20a,0,1,0,1,0,0
3f301ec8-727a-4019-aefd-2ceb6c1479fe,0,0,1,1,0,0
e06d408b-d0e1-1921-cfb2-3ebff7a819ec,1,1,1,1,0,1
5ebb218d-a1dd-7cd0-797c-a195b7485b50,1,0,1,1,0,1
e44b1a69-8535-b38e-eb5a-de424b2d03a6,1,1,1,1,0,1
a4969b87-5f17-1706-f6f2-a0b24eab5b8a,1,1,1,1,0,1
985c2cbe-adfe-9298-91e9-bbc68bd0e280,0,0,0,1,0,1
79cd4e01-3c66-997a-5890-b72200d1f223,1,0,1,1,0,1
3233e205-7ea2-f08c-d5cd-829ec49a3be4,1,1,1,1,0,1
5354b8a1-6fae-4f6c-a61e-a6e60419a30d,1,1,1,1,0,1
7f00438a-b97d-4b5c-9057-eb5e9c27ddb4,1,1,1,1,0,1
c1f86ace-4aaa-3a58-dbd7-857582dc83a9,1,1,1,1,0,1
d88c89c4-8133-2158-50e1-f8473d781432,1,1,1,1,0,1
d3260e08-06f0-e6fe-557f-0550461d42b1,1,1,1,1,0,1
f384f25b-9ad9-bcd9-14e2-2552f81c08c1,1,1,1,1,0,1
06048dbc-ef11-074a-93be-7e19fa55fd75,1,1,1,1,0,1
c66a82d6-6f41-5472-d443-c4b5ac9d0323,1,0,0,1,0,1
95c73496-8283-9731-9b46-8a7cb5e4646b,0,0,1,1,0,1
2557bd7d-aeb9-60b8-04df-61ea801fa93f,0,0,1,1,0,1
9051be8a-e106-6b74-de40-adeeec5d1f8d,1,0,1,1,0,1
7a2e6728-4f43-fe43-fcf4-780a87343a7e,0,1,1,1,0,1
df7e3696-f9e4-4c4b-bb43-72f75255e7ec,1,1,0,1,0,1
add323f4-c1e7-6c4d-41c6-b2ca3ae5cd5a,1,0,1,1,0,1
d2605e74-e3e1-16d8-b206-362a464e2704,1,0,1,1,0,1
d0cb0c54-91f9-4661-0a79-8051e8c639c8,1,0,1,1,0,1
