name,region,type,category,year,rne,ose,sjc,ssr,zindex
North Carolina,37,Total,Total,1999,0.00278,0.8695,7.290900489,0.829300904,2.789714759
North Carolina,37,Total,Total,2000,0.00297,0.85745,6.583462165,0.821666575,2.438556733
North Carolina,37,Total,Total,2001,0.00287,0.86971,5.420747706,0.791972426,0.773305301
North Carolina,37,Total,Total,2002,0.00312,0.78999,5.33580681,0.772880494,-0.608301733
North Carolina,37,Total,Total,2003,0.00309,0.74661,8.053427361,0.787944437,0.436179307
North Carolina,37,Total,Total,2004,0.00302,0.68136,5.520888674,0.825942625,-0.379471696
North Carolina,37,Total,Total,2005,0.00246,0.699,5.301532714,0.817140353,-1.796517307
North Carolina,37,Total,Total,2006,0.00227,0.74422,6.192926759,0.825075123,-0.859082248
North Carolina,37,Total,Total,2007,0.00249,0.77245,9.075418316,0.831942315,1.576977992
North Carolina,37,Total,Total,2008,0.00265,0.80738,6.188765844,0.796105702,-0.15569963
North Carolina,37,Total,Total,2009,0.00271,0.78758,4.452267967,0.74957075,-2.824026359
North Carolina,37,Total,Total,2010,0.00286,0.78305,4.471334422,0.762173115,-2.074815728
North Carolina,37,Total,Total,2011,0.00293,0.73412,4.456079735,0.786625725,-1.737048332
North Carolina,37,Total,Total,2012,0.00297,0.70435,4.420750408,0.788814946,-2.024705829
North Carolina,37,Total,Total,2013,0.00285,0.75504,4.13406593,0.785479534,-1.789104839
North Carolina,37,Total,Total,2014,0.00309,0.79159,3.844904306,0.784276468,-0.879478116
North Carolina,37,Total,Total,2015,0.00333,0.82561,4.225228841,0.801784066,0.987934486
North Carolina,37,Total,Total,2016,0.00342,0.83876,4.709404076,0.789092296,1.121490071
North Carolina,37,Total,Total,2017,0.00284,0.872,4.527069068,0.784691137,0.073411136
North Carolina,37,Total,Total,2018,0.00266,0.90354,4.497679707,0.798802694,0.658271224
North Carolina,37,Total,Total,2019,0.00254,0.87464,4.625104653,0.793037721,-0.201226291
North Carolina,37,Total,Total,2020,0.0031,0.80403,4.893959648,0.781838106,-0.301889616
North Dakota,38,Total,Total,1996,,,5.029351981,0.810833333,
North Dakota,38,Total,Total,1997,,,6.074961983,0.783693844,
North Dakota,38,Total,Total,1998,0.00465,0.81401,4.500163698,0.789836348,3.443331628
North Dakota,38,Total,Total,1999,0.00407,0.82991,4.364704257,0.826086957,3.682100774
North Dakota,38,Total,Total,2000,0.00378,0.84927,5.734997033,0.806265458,3.179633767
North Dakota,38,Total,Total,2001,0.00334,0.88941,5.492424835,0.793774319,2.217910708
North Dakota,38,Total,Total,2002,0.00299,0.8631,4.503516315,0.811182401,1.261199195
North Dakota,38,Total,Total,2003,0.00284,0.78188,3.741290542,0.830426357,0.102334379
North Dakota,38,Total,Total,2004,0.003,0.81062,4.763418928,0.857273559,2.344317775
North Dakota,38,Total,Total,2005,0.00314,0.83353,5.712835229,0.817170111,1.911804927
North Dakota,38,Total,Total,2006,0.00268,0.85407,5.281619656,0.811172305,0.773976469
North Dakota,38,Total,Total,2007,0.0028,0.77175,5.768800684,0.799448656,-0.409848066
North Dakota,38,Total,Total,2008,0.00268,0.78164,6.111906127,0.805845511,-0.140546836
North Dakota,38,Total,Total,2009,0.00282,0.83868,4.676916784,0.786211699,-0.343574852
North Dakota,38,Total,Total,2010,0.00295,0.84752,3.906834738,0.784946237,-0.306495718
North Dakota,38,Total,Total,2011,0.00298,0.86472,5.266883141,0.811881188,1.623270337
North Dakota,38,Total,Total,2012,0.00314,0.85681,10.05025842,0.815312683,4.08658372
North Dakota,38,Total,Total,2013,0.00279,0.92803,8.187957387,0.767165324,1.742157124
North Dakota,38,Total,Total,2014,0.0027,0.89451,8.177368894,0.775624301,1.352884736
North Dakota,38,Total,Total,2015,0.00285,0.9084,7.604108924,0.778813559,1.763538028
North Dakota,38,Total,Total,2016,0.00314,0.87296,4.842040523,0.707879843,-1.98653064
North Dakota,38,Total,Total,2017,0.00388,0.88261,5.358027504,0.770133333,2.374013986
North Dakota,38,Total,Total,2018,0.00358,0.88232,4.869339607,0.789994183,2.234156792
North Dakota,38,Total,Total,2019,0.00383,0.9273,4.543526195,0.784411277,3.111550862
North Dakota,38,Total,Total,2020,0.00317,0.95123,4.526276315,0.786930258,2.077717702
Ohio,39,Total,Total,1996,,,6.685062396,0.812972684,
Ohio,39,Total,Total,1997,,,6.091232192,0.812419332,
Ohio,39,Total,Total,1998,0.0026,0.84335,5.706652041,0.800474819,0.220565791
Ohio,39,Total,Total,1999,0.00267,0.8434,5.656853268,0.811506675,0.769874659
Ohio,39,Total,Total,2000,0.00236,0.87938,5.531725449,0.825356171,1.076595563
Ohio,39,Total,Total,2001,0.00224,0.81605,5.454535555,0.799171731,-1.151573415
Ohio,39,Total,Total,2002,0.00191,0.80186,5.530821697,0.788203316,-2.479536626
Ohio,39,Total,Total,2003,0.00208,0.71246,5.186541281,0.798287449,-3.204071665
Ohio,39,Total,Total,2004,0.00226,0.74577,5.008535003,0.80692586,-2.059001643
Ohio,39,Total,Total,2005,0.00246,0.73111,4.916725696,0.802362113,-2.041241225
Ohio,39,Total,Total,2006,0.00244,0.75739,5.118187425,0.816584073,-1.072593508
Ohio,39,Total,Total,2007,0.00221,0.76926,4.328084735,0.785721948,-2.914865103
Ohio,39,Total,Total,2008,0.00198,0.7618,4.129603589,0.766048589,-4.365811439
Ohio,39,Total,Total,2009,0.00216,0.74165,3.233700781,0.75925133,-4.911390812
Ohio,39,Total,Total,2010,0.00252,0.71024,3.297590087,0.756552936,-4.646783184
Ohio,39,Total,Total,2011,0.0028,0.73398,3.544235115,0.795186299,-2.109242977
Ohio,39,Total,Total,2012,0.00254,0.75257,4.059685912,0.79189501,-2.311532213
Ohio,39,Total,Total,2013,0.00221,0.83385,3.628413801,0.799778148,-1.732844427
Ohio,39,Total,Total,2014,0.00211,0.89193,3.431356495,0.800604027,-1.146878475
Ohio,39,Total,Total,2015,0.00238,0.90683,3.58320665,0.791658571,-0.58948416
Ohio,39,Total,Total,2016,0.00235,0.88222,3.762644647,0.83118458,0.537673981
Ohio,39,Total,Total,2017,0.00219,0.82589,3.648737312,0.75844565,-3.437862122
Ohio,39,Total,Total,2018,0.00195,0.81396,3.56462503,0.795744945,-2.79003682
Ohio,39,Total,Total,2019,0.00199,0.75852,3.679816547,0.794717445,-3.514555794
Ohio,39,Total,Total,2020,0.00251,0.73391,3.795961368,0.790452465,-2.826289272
Oklahoma,40,Total,Total,1996,,,8.789181496,0.784407428,
Oklahoma,40,Total,Total,1997,,,10.0971948,0.775311086,
Oklahoma,40,Total,Total,1998,0.0038,0.88024,8.651195791,0.854485638,6.774566994
Oklahoma,40,Total,Total,1999,0.00331,0.89154,7.854479311,0.792225534,3.161370982
Oklahoma,40,Total,Total,2000,0.00304,0.83744,8.466100137,0.742508888,0.154816836
Oklahoma,40,Total,Total,2001,0.00268,0.86258,7.18265986,0.774742622,0.369079816
Oklahoma,40,Total,Total,2002,0.00275,0.79982,8.079207126,0.745332338,-1.11881727
Oklahoma,40,Total,Total,2003,0.00319,0.84877,5.973365228,0.771784777,0.663034976
Oklahoma,40,Total,Total,2004,0.00366,0.79519,7.001239351,0.810179641,2.807899176
Oklahoma,40,Total,Total,2005,0.0041,0.82556,7.513955515,0.796213968,3.946610837
Oklahoma,40,Total,Total,2006,0.00428,0.80113,7.47031933,0.805452996,4.312838011
Oklahoma,40,Total,Total,2007,0.00406,0.82182,6.812224142,0.78866242,3.210068666
Oklahoma,40,Total,Total,2008,0.00348,0.88168,6.556597808,0.793857296,2.886388127
Oklahoma,40,Total,Total,2009,0.00373,0.90203,5.849247842,0.778573359,2.86545382
Oklahoma,40,Total,Total,2010,0.0035,0.88536,4.837040126,0.770608339,1.359115437
Oklahoma,40,Total,Total,2011,0.00332,0.77458,5.121187716,0.769695044,-0.604203027
Oklahoma,40,Total,Total,2012,0.00278,0.75029,4.857267204,0.799591323,-1.169482122
Oklahoma,40,Total,Total,2013,0.00274,0.74842,4.841412909,0.801426135,-1.225117328
Oklahoma,40,Total,Total,2014,0.00357,0.81919,5.371839986,0.812267934,2.326456433
Oklahoma,40,Total,Total,2015,0.00401,0.8472,5.184550454,0.822469379,4.029081976
Oklahoma,40,Total,Total,2016,0.00452,0.89493,4.740558043,0.777329568,3.993617073
Oklahoma,40,Total,Total,2017,0.00413,0.87726,5.093968534,0.778987557,3.074364133
Oklahoma,40,Total,Total,2018,0.00386,0.85386,5.457605044,0.812448361,3.537202913
Oklahoma,40,Total,Total,2019,0.00393,0.82572,5.58566265,0.79781347,2.781931649
Oklahoma,40,Total,Total,2020,0.00437,0.839,5.626028849,0.789268546,3.661929377
Oregon,41,Total,Total,1996,,,8.479845623,0.763546798,
Oregon,41,Total,Total,1997,,,8.814245637,0.777802198,
Oregon,41,Total,Total,1998,0.00429,0.82968,6.814123049,0.797640118,4.179540831
Oregon,41,Total,Total,1999,0.00422,0.83324,6.214309559,0.774486741,2.944229321
Oregon,41,Total,Total,2000,0.00434,0.83253,6.999721259,0.781071836,3.794021188
Oregon,41,Total,Total,2001,0.0039,0.83024,6.877864275,0.772239607,2.390287334
Oregon,41,Total,Total,2002,0.0034,0.82894,5.918443091,0.731576737,-0.694478071
Oregon,41,Total,Total,2003,0.00335,0.79702,5.527465935,0.787511985,0.644150671
Oregon,41,Total,Total,2004,0.00327,0.76497,6.243236027,0.781114448,0.061813693
Oregon,41,Total,Total,2005,0.00353,0.72826,6.407059445,0.791835358,0.570782293
Oregon,41,Total,Total,2006,0.00346,0.76174,6.093901658,0.797522426,0.988780308
Oregon,41,Total,Total,2007,0.00352,0.78796,5.973269518,0.795872952,1.398952358
Oregon,41,Total,Total,2008,0.00365,0.79758,5.018112116,0.751057342,-0.266819729
Oregon,41,Total,Total,2009,0.0037,0.76959,4.418946595,0.707378577,-2.473149241
Oregon,41,Total,Total,2010,0.00358,0.746,3.796490989,0.753283074,-1.644953034
Oregon,41,Total,Total,2011,0.00319,0.76159,4.448564011,0.775480256,-1.167117966
Oregon,41,Total,Total,2012,0.00266,0.71245,4.337008377,0.775030012,-3.151727013
Oregon,41,Total,Total,2013,0.00227,0.76877,4.163450154,0.765929624,-3.603204126
Oregon,41,Total,Total,2014,0.00273,0.72604,3.909676013,0.781828771,-2.725579941
Oregon,41,Total,Total,2015,0.00311,0.75833,4.364269863,0.801008443,-0.475339853
Oregon,41,Total,Total,2016,0.00337,0.76071,4.501004407,0.798099762,0.092751289
Oregon,41,Total,Total,2017,0.0032,0.80034,5.164318682,0.783307888,0.038768137
Oregon,41,Total,Total,2018,0.0027,0.89938,5.162137884,0.794275677,0.80773755
Oregon,41,Total,Total,2019,0.00256,0.89962,4.735875389,0.772743781,-0.49672485
Oregon,41,Total,Total,2020,0.00294,0.85722,4.851341752,0.775658901,-0.117919673
Pennsylvania,42,Total,Total,1996,,,5.520657808,0.810516316,
Pennsylvania,42,Total,Total,1997,,,6.284115869,0.829324772,
Pennsylvania,42,Total,Total,1998,0.00167,0.77548,6.409693155,0.816781055,-1.952195246
Pennsylvania,42,Total,Total,1999,0.00153,0.82671,5.608210502,0.832296581,-1.27216458
Pennsylvania,42,Total,Total,2000,0.00151,0.91132,6.064144489,0.825506227,-0.110704862
Pennsylvania,42,Total,Total,2001,0.00167,0.88729,4.987084284,0.830938538,-0.37973287
Pennsylvania,42,Total,Total,2002,0.00161,0.845,6.126413923,0.764274062,-3.144209319
Pennsylvania,42,Total,Total,2003,0.0018,0.81179,5.264791964,0.798981551,-2.290349944
Pennsylvania,42,Total,Total,2004,0.00174,0.82593,4.969171012,0.80755814,-2.022077008
Pennsylvania,42,Total,Total,2005,0.00189,0.77489,4.780566089,0.819647581,-2.07624319
Pennsylvania,42,Total,Total,2006,0.00179,0.7705,4.609294251,0.847786019,-1.385367196
Pennsylvania,42,Total,Total,2007,0.0017,0.72255,4.006626267,0.811554451,-3.924714718
Pennsylvania,42,Total,Total,2008,0.00157,0.76758,3.846249906,0.793683018,-4.285388913
Pennsylvania,42,Total,Total,2009,0.00159,0.76498,3.494710369,0.795566502,-4.363053093
Pennsylvania,42,Total,Total,2010,0.00171,0.82801,3.1917622,0.80666437,-2.872076187
Pennsylvania,42,Total,Total,2011,0.00181,0.81434,3.6310742,0.821056414,-2.119435748
Pennsylvania,42,Total,Total,2012,0.00181,0.79424,4.210112259,0.784880355,-3.521628895
Pennsylvania,42,Total,Total,2013,0.00187,0.71632,3.924529377,0.751294682,-5.93350531
Pennsylvania,42,Total,Total,2014,0.00197,0.71512,3.733486974,0.76993865,-5.112279182
Pennsylvania,42,Total,Total,2015,0.00177,0.75564,3.765010177,0.79985829,-3.820347051
Pennsylvania,42,Total,Total,2016,0.00169,0.82998,3.830147607,0.799907855,-2.861418809
Pennsylvania,42,Total,Total,2017,0.00177,0.84708,3.823300951,0.799793555,-2.434953753
Pennsylvania,42,Total,Total,2018,0.0019,0.86522,3.670591556,0.8060979,-1.703350853
Pennsylvania,42,Total,Total,2019,0.00204,0.87266,3.665085461,0.799235182,-1.538922111
Pennsylvania,42,Total,Total,2020,0.00183,0.83085,3.705238119,0.790454124,-2.943665526
Rhode Island,44,Total,Total,1996,,,6.86163976,0.785020804,
Rhode Island,44,Total,Total,1997,,,6.291491808,0.785654008,
Rhode Island,44,Total,Total,1998,0.00181,0.74559,6.039829124,0.773865083,-3.856112397
Rhode Island,44,Total,Total,1999,0.0016,0.7968,5.515175865,0.773443983,-3.809225551
Rhode Island,44,Total,Total,2000,0.00154,0.74908,5.524304273,0.787676936,-4.116775729
Rhode Island,44,Total,Total,2001,0.00135,0.79305,5.574463979,0.775494071,-4.321772164
Rhode Island,44,Total,Total,2002,0.00133,0.72456,5.407154818,0.750378788,-6.402459184
Rhode Island,44,Total,Total,2003,0.0016,0.67337,5.071209754,0.762157744,-6.266587757
Rhode Island,44,Total,Total,2004,0.00216,0.71605,5.865552928,0.755656109,-4.272279892
Rhode Island,44,Total,Total,2005,0.00247,0.71566,5.693331685,0.790215589,-2.363683013
Rhode Island,44,Total,Total,2006,0.0028,0.74977,4.145439358,0.739888977,-3.683774008
Rhode Island,44,Total,Total,2007,0.00241,0.72685,4.664645825,0.801483421,-2.360254074
Rhode Island,44,Total,Total,2008,0.00249,0.7486,4.143116181,0.743345252,-4.266487177
Rhode Island,44,Total,Total,2009,0.00228,0.72388,3.802035978,0.726503341,-5.886260804
Rhode Island,44,Total,Total,2010,0.00248,0.66146,3.717412157,0.766253102,-4.915102877
Rhode Island,44,Total,Total,2011,0.00239,0.68241,3.625495777,0.772262027,-4.619595716
Rhode Island,44,Total,Total,2012,0.00226,0.78425,4.066863831,0.783585735,-2.774844236
Rhode Island,44,Total,Total,2013,0.00186,0.8326,3.901122284,0.773509934,-3.400702283
Rhode Island,44,Total,Total,2014,0.00196,0.8776,3.818413237,0.766397125,-2.809549555
Rhode Island,44,Total,Total,2015,0.00226,0.87302,4.068878336,0.782451379,-1.494708171
Rhode Island,44,Total,Total,2016,0.00211,0.80416,3.998031738,0.763888889,-3.584134612
Rhode Island,44,Total,Total,2017,0.00176,0.68721,3.914090822,0.771024465,-5.879105777
Rhode Island,44,Total,Total,2018,0.00123,0.72464,4.14409754,0.74298316,-7.456959863
Rhode Island,44,Total,Total,2019,0.00171,0.83968,3.975776774,0.794636015,-2.80508692
Rhode Island,44,Total,Total,2020,0.00156,0.80711,3.743171337,0.757491289,-5.121351534
South Carolina,45,Total,Total,1996,,,8.978715558,0.789784879,
South Carolina,45,Total,Total,1997,,,7.386333017,0.792046396,
South Carolina,45,Total,Total,1998,0.0031,0.87672,5.654674956,0.814045836,2.323119755
South Carolina,45,Total,Total,1999,0.00265,0.89619,9.034936631,0.829519119,3.670254586
South Carolina,45,Total,Total,2000,0.00247,0.88393,6.308795512,0.842825264,2.386915807
South Carolina,45,Total,Total,2001,0.0019,0.91842,7.06765937,0.837324957,1.751844382
South Carolina,45,Total,Total,2002,0.00202,0.79675,5.842307126,0.784679322,-2.304881969
South Carolina,45,Total,Total,2003,0.00222,0.82556,6.713495444,0.819930697,0.276606975
South Carolina,45,Total,Total,2004,0.00251,0.8076,6.275111787,0.788278055,-0.721452915
South Carolina,45,Total,Total,2005,0.00243,0.84812,6.543798227,0.816395014,0.875712908
South Carolina,45,Total,Total,2006,0.00228,0.85812,5.774181608,0.786585366,-0.766889737
South Carolina,45,Total,Total,2007,0.0023,0.85689,7.984950868,0.818368332,1.42209076
South Carolina,45,Total,Total,2008,0.00235,0.90291,5.445356984,0.763001156,-0.971676159
South Carolina,45,Total,Total,2009,0.00238,0.8676,4.438032259,0.721825179,-3.417163859
South Carolina,45,Total,Total,2010,0.00236,0.7852,3.993399845,0.766352762,-3.21503107
South Carolina,45,Total,Total,2011,0.00249,0.67778,4.037676418,0.782726624,-3.891312645
South Carolina,45,Total,Total,2012,0.00292,0.57532,4.214014891,0.791886671,-4.034987945
South Carolina,45,Total,Total,2013,0.00301,0.6057,3.669543752,0.776056676,-4.213729943
South Carolina,45,Total,Total,2014,0.00324,0.72586,4.236862089,0.81561357,-0.176292252
South Carolina,45,Total,Total,2015,0.00294,0.79804,4.092652033,0.795459679,-0.591682765
South Carolina,45,Total,Total,2016,0.00287,0.79558,4.506483301,0.801130582,-0.391189056
South Carolina,45,Total,Total,2017,0.00254,0.77647,4.272625958,0.802085442,-1.481602445
South Carolina,45,Total,Total,2018,0.00259,0.83312,4.927428982,0.794945848,-0.503694865
South Carolina,45,Total,Total,2019,0.00259,0.84868,6.355155843,0.785918349,0.016369604
South Carolina,45,Total,Total,2020,0.00258,0.85247,5.322113284,0.760231534,-1.366419876
South Dakota,46,Total,Total,1996,,,5.855461977,0.781424149,
South Dakota,46,Total,Total,1997,,,5.71871603,0.782222222,
South Dakota,46,Total,Total,1998,0.00424,0.85891,6.035723764,0.805460751,4.45475186
South Dakota,46,Total,Total,1999,0.00432,0.84913,6.421805621,0.796658986,4.327479992
South Dakota,46,Total,Total,2000,0.00392,0.8889,6.805637142,0.832389581,5.53329583
South Dakota,46,Total,Total,2001,0.00347,0.90525,5.549017642,0.789285714,2.60142205
South Dakota,46,Total,Total,2002,0.00365,0.9401,5.178811084,0.810072816,4.140689928
South Dakota,46,Total,Total,2003,0.00338,0.92962,4.294717105,0.812274368,3.074625104
South Dakota,46,Total,Total,2004,0.00327,0.92417,5.215499561,0.830454255,3.833253938
South Dakota,46,Total,Total,2005,0.00312,0.93127,5.57838691,0.834143378,3.900965236
South Dakota,46,Total,Total,2006,0.00346,0.8742,5.191352089,0.81915493,3.079583206
South Dakota,46,Total,Total,2007,0.00337,0.86513,5.236078285,0.826010545,3.019734992
South Dakota,46,Total,Total,2008,0.00325,0.86589,4.005636172,0.82853717,2.317045518
South Dakota,46,Total,Total,2009,0.00336,0.89632,4.371384284,0.814176245,2.638655916
South Dakota,46,Total,Total,2010,0.00302,0.8663,3.831328431,0.770320197,-0.451628592
South Dakota,46,Total,Total,2011,0.00313,0.81829,3.061029968,0.809274984,0.201812147
South Dakota,46,Total,Total,2012,0.00262,0.82955,4.281604576,0.773737374,-1.569330846
South Dakota,46,Total,Total,2013,0.00334,0.83994,3.612658432,0.795968235,0.73701244
South Dakota,46,Total,Total,2014,0.0034,0.86915,4.403335653,0.805672903,2.017225426
South Dakota,46,Total,Total,2015,0.00354,0.84365,3.696773257,0.793614595,1.188153394
South Dakota,46,Total,Total,2016,0.00313,0.8968,4.079972561,0.811758055,1.910920613
South Dakota,46,Total,Total,2017,0.00278,0.92732,4.023517874,0.814438503,1.657710223
South Dakota,46,Total,Total,2018,0.00322,0.94053,4.06761081,0.804151144,2.474698844
South Dakota,46,Total,Total,2019,0.00285,0.96185,3.208108873,0.803784861,1.573128941
South Dakota,46,Total,Total,2020,0.00285,0.82974,4.225303204,0.772839506,-1.109412072
Tennessee,47,Total,Total,1996,,,7.965450188,0.778074374,
Tennessee,47,Total,Total,1997,,,7.506501361,0.777176286,
Tennessee,47,Total,Total,1998,0.00334,0.93502,7.123820364,0.768394935,2.661882594
Tennessee,47,Total,Total,1999,0.00245,0.92946,6.922155544,0.781220168,0.979383773
Tennessee,47,Total,Total,2000,0.00237,0.91026,6.442463242,0.780158033,0.263803177
Tennessee,47,Total,Total,2001,0.00204,0.93054,6.138983712,0.767142986,-0.794015273
Tennessee,47,Total,Total,2002,0.00216,0.9248,5.515605983,0.748577823,-1.580884676
Tennessee,47,Total,Total,2003,0.00225,0.90242,5.84646018,0.788698728,-0.06295435
Tennessee,47,Total,Total,2004,0.0027,0.85818,5.968726108,0.793464409,0.517506551
Tennessee,47,Total,Total,2005,0.00255,0.73947,6.220271314,0.78921659,-1.635970368
Tennessee,47,Total,Total,2006,0.00256,0.75489,6.238209844,0.796113921,-1.117265654
Tennessee,47,Total,Total,2007,0.00306,0.73368,5.870563903,0.786464901,-0.837416244
Tennessee,47,Total,Total,2008,0.00345,0.82817,5.377107413,0.778246206,0.918621634
Tennessee,47,Total,Total,2009,0.00377,0.66299,4.19170954,0.756883421,-2.147978062
Tennessee,47,Total,Total,2010,0.00372,0.61618,3.936707425,0.768838697,-2.62101949
Tennessee,47,Total,Total,2011,0.00356,0.55693,4.103892134,0.770194384,-3.737999206
Tennessee,47,Total,Total,2012,0.00315,0.66417,4.244411672,0.787447094,-2.349294094
Tennessee,47,Total,Total,2013,0.00278,0.61733,4.305749314,0.773939276,-4.355317179
Tennessee,47,Total,Total,2014,0.00236,0.69973,4.043433468,0.781799667,-3.888136774
Tennessee,47,Total,Total,2015,0.00245,0.78204,4.211847062,0.792834743,-1.972676507
Tennessee,47,Total,Total,2016,0.00229,0.88658,4.103364274,0.791003398,-0.88966826
Tennessee,47,Total,Total,2017,0.00258,0.89394,4.588600732,0.805700591,0.632989984
Tennessee,47,Total,Total,2018,0.00267,0.88107,4.78860107,0.795198675,0.338389433
Tennessee,47,Total,Total,2019,0.00288,0.91476,4.791865687,0.788712952,1.068630696
Tennessee,47,Total,Total,2020,0.00345,0.88021,4.490887976,0.795224576,1.941752056
Texas,48,Total,Total,1996,,,6.794037044,0.809952343,
Texas,48,Total,Total,1997,,,9.886872637,0.821826661,
Texas,48,Total,Total,1998,0.00305,0.75104,7.384783384,0.793416353,0.324336302
Texas,48,Total,Total,1999,0.00278,0.77616,6.688808661,0.795153481,-0.146101083
Texas,48,Total,Total,2000,0.0029,0.77588,7.145599424,0.789443071,0.104696689
Texas,48,Total,Total,2001,0.00327,0.82617,6.660765374,0.785349194,1.31584713
Texas,48,Total,Total,2002,0.00355,0.79758,6.674634889,0.762355798,0.660312308
Texas,48,Total,Total,2003,0.0039,0.78528,6.311308405,0.77842193,1.703500243
Texas,48,Total,Total,2004,0.00393,0.7565,6.288419013,0.783461289,1.520761582
Texas,48,Total,Total,2005,0.00382,0.80111,6.656299116,0.794795591,2.525845204
Texas,48,Total,Total,2006,0.00346,0.79649,6.618312487,0.798665391,1.779660666
Texas,48,Total,Total,2007,0.00317,0.80275,6.510830425,0.795976235,1.075779728
Texas,48,Total,Total,2008,0.00326,0.77914,6.148535942,0.781486971,0.222968397
Texas,48,Total,Total,2009,0.00364,0.7985,5.210517108,0.772708537,0.620985698
Texas,48,Total,Total,2010,0.00401,0.77858,4.885236577,0.784251081,1.442452873
Texas,48,Total,Total,2011,0.00431,0.76222,5.206657244,0.789881712,2.222465001
Texas,48,Total,Total,2012,0.004,0.76369,5.518108641,0.79910547,2.033166404
Texas,48,Total,Total,2013,0.00374,0.77939,5.505193943,0.804791187,1.892729486
Texas,48,Total,Total,2014,0.00364,0.8063,5.516769134,0.80558168,2.104652921
Texas,48,Total,Total,2015,0.00385,0.80954,5.530640345,0.812309802,2.881428236
Texas,48,Total,Total,2016,0.00403,0.84586,5.317970181,0.799560571,3.253896536
Texas,48,Total,Total,2017,0.00424,0.83789,5.641719732,0.794002363,3.539204726
Texas,48,Total,Total,2018,0.00427,0.84638,5.687387937,0.790341472,3.615238058
Texas,48,Total,Total,2019,0.00407,0.83553,5.577953878,0.79573619,3.160182265
Texas,48,Total,Total,2020,0.00383,0.79627,5.601694425,0.796342873,2.071160832
Utah,49,Total,Total,1996,,,10.09199333,0.795251726,
Utah,49,Total,Total,1997,,,10.52418548,0.766171394,
Utah,49,Total,Total,1998,0.00323,0.89229,9.227778906,0.774647887,2.937129857
Utah,49,Total,Total,1999,0.00303,0.88284,9.557146371,0.769901547,2.315238355
Utah,49,Total,Total,2000,0.00324,0.87148,9.689008965,0.782076589,3.130524278
Utah,49,Total,Total,2001,0.00295,0.86191,8.945512028,0.750468792,0.826978834
Utah,49,Total,Total,2002,0.00307,0.81202,9.118575026,0.745984067,0.259970133
Utah,49,Total,Total,2003,0.00284,0.79458,8.956683447,0.755869873,-0.215024498
Utah,49,Total,Total,2004,0.00299,0.74367,8.586846992,0.78086164,0.137077352
Utah,49,Total,Total,2005,0.00329,0.79307,9.113328253,0.776271641,1.603650361
Utah,49,Total,Total,2006,0.00331,0.81792,9.320504754,0.804156095,3.155435096
Utah,49,Total,Total,2007,0.00351,0.87628,9.314613515,0.786374008,3.80320782
Utah,49,Total,Total,2008,0.00325,0.90602,7.11520603,0.751129275,1.376997629
Utah,49,Total,Total,2009,0.00347,0.85825,5.518427008,0.710869565,-1.053277274
Utah,49,Total,Total,2010,0.00346,0.82173,5.135601795,0.740155131,-0.689622576
Utah,49,Total,Total,2011,0.00338,0.75789,4.93429468,0.767368596,-0.88794596
Utah,49,Total,Total,2012,0.00325,0.80869,5.159153634,0.766009056,-0.374549765
Utah,49,Total,Total,2013,0.00311,0.80269,5.03478693,0.778327338,-0.370181653
Utah,49,Total,Total,2014,0.00301,0.8575,4.903845204,0.818248712,1.662226257
Utah,49,Total,Total,2015,0.00275,0.83622,5.580791694,0.774336939,-0.586931923
Utah,49,Total,Total,2016,0.00282,0.88064,5.148809876,0.764454745,-0.328924846
Utah,49,Total,Total,2017,0.00296,0.90032,5.124084098,0.784863946,1.032215026
Utah,49,Total,Total,2018,0.00288,0.89508,5.623816024,0.791820192,1.257154688
Utah,49,Total,Total,2019,0.00245,0.91523,5.841636795,0.77702109,0.135510077
Utah,49,Total,Total,2020,0.00236,0.86025,5.376815568,0.767559177,-1.444095085
Vermont,50,Total,Total,1996,,,6.061973957,0.797366496,
Vermont,50,Total,Total,1997,,,5.21566743,0.818810512,
Vermont,50,Total,Total,1998,0.00391,0.72263,4.953232426,0.807568954,1.289298269
Vermont,50,Total,Total,1999,0.00409,0.77697,4.83889906,0.807333333,2.442865292
Vermont,50,Total,Total,2000,0.00375,0.78977,4.878464875,0.800417246,1.630543943
Vermont,50,Total,Total,2001,0.00355,0.77247,4.475493407,0.77692798,-0.132759374
Vermont,50,Total,Total,2002,0.00326,0.81077,4.107616965,0.786726324,-0.00520642
Vermont,50,Total,Total,2003,0.00302,0.80859,5.065888926,0.791508719,0.025157697
Vermont,50,Total,Total,2004,0.00343,0.83189,4.866757001,0.790344828,1.158988045
Vermont,50,Total,Total,2005,0.00418,0.81347,4.441296492,0.800137836,2.743773465
Vermont,50,Total,Total,2006,0.00454,0.77407,4.117888815,0.812641084,3.289440909
Vermont,50,Total,Total,2007,0.00446,0.80518,3.9119075,0.779127949,2.226615739
Vermont,50,Total,Total,2008,0.00372,0.8114,4.779292191,0.756994404,0.213611426
Vermont,50,Total,Total,2009,0.00356,0.82335,3.514629083,0.749512036,-0.802278061
Vermont,50,Total,Total,2010,0.00372,0.77114,3.340901356,0.776845638,-0.273258001
Vermont,50,Total,Total,2011,0.00403,0.73167,3.628105619,0.766859345,-0.416301813
Vermont,50,Total,Total,2012,0.00453,0.73821,3.820536984,0.808207705,2.435187666
Vermont,50,Total,Total,2013,0.0039,0.7438,3.251305473,0.781818182,-0.13145843
