Beauhurst URL,Company name,Companies House Number,Incorporation date,Current Stage of Evolution,Date of the company's exit or death,Exit price
https://platform.beauhurst.com/company/zu5wbf/,Pure Benefits,8059810,08/05/2012,Dead,30/11/2018,0
https://platform.beauhurst.com/company/qfkzad/,Luxonic,10631138,31/12/1986,Exited,07/05/2019,10500000
https://platform.beauhurst.com/company/cjhiis/,T.J. Kibble Home Improvements,8843363,13/01/2014,Dead,15/10/2019,0
https://platform.beauhurst.com/company/thhq77/,The Indian Runner Drinks Company,8488012,15/04/2013,Dead,15/08/2019,0
https://platform.beauhurst.com/company/b3bwmj/,Woodspeen Training,6434555,31/12/1992,Dead,18/07/2016,0
https://platform.beauhurst.com/company/gzexsi/,British Ceramic Tile,3244910,02/09/1996,Dead,30/01/2019,0
https://platform.beauhurst.com/company/u6gmfm/,JPK,8494564,18/04/2013,Dead,25/02/2020,0
https://platform.beauhurst.com/company/g5naiy/,Bulweria,10545060,24/05/2011,Dead,20/07/2020,0
https://platform.beauhurst.com/company/amiraq/,Cougar Automation,4229498,06/06/2001,Exited,16/11/2017,
https://platform.beauhurst.com/company/x9hjyq/,Locum Organiser,6905012,13/05/2009,Exited,17/12/2017,
https://platform.beauhurst.com/company/3ksva9/,LuxuryBARED,9316433,18/11/2014,Exited,01/02/2019,
https://platform.beauhurst.com/company/f7axnf/,Istein Neural Networks,10408966,04/10/2016,Dead,17/02/2020,0
https://platform.beauhurst.com/company/3r5jnn/,PLANit Global,9353547,12/12/2014,Dead,15/07/2020,0
https://platform.beauhurst.com/company/2rheub/,Upper.ai,10813736,12/06/2017,Dead,21/01/2020,0
https://platform.beauhurst.com/company/b2rip4/,TeacherHQ,10103398,05/04/2016,Dead,09/07/2019,0
https://platform.beauhurst.com/company/un9rwe/,Orwell Group,7706658,31/12/2005,Dead,31/03/2020,0
https://platform.beauhurst.com/company/hjgah9/,Active,9807001,03/10/2015,Dead,29/01/2019,0
https://platform.beauhurst.com/company/z546wp/,The Habit London,10804401,06/06/2017,Dead,21/01/2019,0
https://platform.beauhurst.com/company/bgd7b8/,Beta Boulders,10827659,20/06/2017,Dead,09/07/2020,0
https://platform.beauhurst.com/company/ivzsrv/,BrandCare,9796888,28/09/2015,Dead,27/11/2018,0
https://platform.beauhurst.com/company/epnqyt/,Deltawood,10195662,24/05/2016,Dead,07/11/2018,0
https://platform.beauhurst.com/company/vvuiyi/,CLOUT,9240072,29/09/2014,Exited,09/12/2019,
https://platform.beauhurst.com/company/qtnhm7/,Idyia,10747365,02/05/2017,Dead,07/12/2018,0
https://platform.beauhurst.com/company/8dkkph/,Hatch,10570953,18/01/2017,Dead,25/06/2019,0
https://platform.beauhurst.com/company/fyc3cw/,Evanidus,SC386847,11/10/2010,Dead,31/10/2018,0
https://platform.beauhurst.com/company/w9ikec/,Smart Idea Store,SC377358,22/04/2010,Dead,12/11/2018,0
https://platform.beauhurst.com/company/e5xgid/,VideoDoc,9113445,02/07/2014,Dead,09/02/2020,0
https://platform.beauhurst.com/company/zv88dt/,OneWeb,9439890,13/02/2015,Dead,03/07/2020,0
https://platform.beauhurst.com/company/67q85k/,Volaro,SC248578,30/04/2003,Dead,08/05/2019,0
https://platform.beauhurst.com/company/xd62zd/,StylePoints,9370076,30/12/2014,Dead,09/04/2020,0
https://platform.beauhurst.com/company/vu8ihh/,Tribune South East,9864289,10/11/2015,Dead,18/12/2019,0
https://platform.beauhurst.com/company/9ttusj/,HeyLandlord,10439947,21/10/2016,Dead,11/02/2020,0
https://platform.beauhurst.com/company/a7amvh/,Words Won't Do,10058899,11/03/2016,Dead,16/07/2020,0
https://platform.beauhurst.com/company/tuw3pk/,Spend-Ex,9769490,09/09/2015,Dead,09/07/2019,0
https://platform.beauhurst.com/company/ch6ixr/,Happen,7761402,05/09/2011,Exited,17/10/2019,
https://platform.beauhurst.com/company/tt2dut/,SimplUP,10492009,22/11/2016,Dead,06/03/2019,0
https://platform.beauhurst.com/company/maecvy/,MiraKin,10409523,04/10/2016,Dead,19/03/2019,0
https://platform.beauhurst.com/company/bbyurs/,Reproductive Sciences Ltd,5604676,27/10/2005,Dead,22/02/2019,0
https://platform.beauhurst.com/company/sg5k6b/,The Visa Team,SC513099,14/08/2015,Exited,11/02/2020,
https://platform.beauhurst.com/company/5isg3a/,Social Circle,10225838,10/06/2016,Dead,01/07/2019,0
https://platform.beauhurst.com/company/ax72au/,Higglers,10539891,28/12/2016,Dead,22/02/2019,0
https://platform.beauhurst.com/company/jbgwrz/,Hedone,10999770,06/10/2017,Dead,01/06/2019,0
https://platform.beauhurst.com/company/kthc8r/,Free2Cycle,10162363,04/05/2016,Dead,16/07/2020,0
https://platform.beauhurst.com/company/sn9489/,Upright MRI,4376558,19/02/2002,Exited,08/02/2019,
https://platform.beauhurst.com/company/geirxs/,Yonda,8910466,25/02/2014,Dead,08/05/2019,0
https://platform.beauhurst.com/company/j5498t/,Subscriberly,9282651,27/10/2014,Dead,08/11/2018,0
https://platform.beauhurst.com/company/fua4yv/,Tailbox,10983375,27/09/2017,Dead,26/03/2019,0
https://platform.beauhurst.com/company/52uktb/,Healthcare Communications,4084131,05/10/2000,Exited,07/12/2017,
https://platform.beauhurst.com/company/uwu2wx/,WatchScotch,SC522113,08/12/2015,Dead,06/07/2020,0
https://platform.beauhurst.com/company/tit3zh/,Tobooka,10527156,15/12/2016,Dead,16/07/2020,0
https://platform.beauhurst.com/company/xmi4qk/,We Are Vista,8958485,31/12/1996,Exited,04/10/2018,
https://platform.beauhurst.com/company/awz3qs/,We Are Disrupt,10279994,15/07/2016,Dead,10/10/2019,0
https://platform.beauhurst.com/company/69x8fh/,U-Link,11044916,02/11/2017,Dead,13/11/2018,0
https://platform.beauhurst.com/company/p3wbfy/,Dinghy,10794101,,Exited,07/01/2019,
https://platform.beauhurst.com/company/qesff2/,Beef & Brew,9410034,28/01/2015,Dead,31/10/2019,0
https://platform.beauhurst.com/company/jjpwjv/,Visavis,9895036,30/11/2015,Dead,31/03/2020,0
https://platform.beauhurst.com/company/nt79xh/,LifeStyler,10060495,14/03/2016,Dead,09/10/2018,0
https://platform.beauhurst.com/company/rtawjh/,Inigo,10423419,12/10/2016,Dead,31/03/2020,0
https://platform.beauhurst.com/company/e5gfnr/,nudj,9341977,04/12/2014,Dead,08/05/2019,0
https://platform.beauhurst.com/company/akw37n/,Moody Burgers,10377909,15/09/2016,Dead,31/03/2020,0
https://platform.beauhurst.com/company/zcjchn/,Planet Organic,3826282,31/12/1995,Exited,01/10/2018,15000000
https://platform.beauhurst.com/company/6pmsz5/,Gartenzwerg,10427116,10/02/2016,Dead,14/10/2019,0
https://platform.beauhurst.com/company/tn6af5/,SmilePass,9576321,06/05/2015,Dead,20/02/2020,0
https://platform.beauhurst.com/company/e7pg7e/,ClicksHelp,NI642589,07/12/2016,Dead,16/10/2018,0
https://platform.beauhurst.com/company/uwyr3m/,Personably,10750352,03/05/2017,Dead,26/07/2019,0
https://platform.beauhurst.com/company/ru6wf3/,Supernova Studio,11092527,01/12/2017,Dead,17/02/2020,0
https://platform.beauhurst.com/company/at9ahh/,Cohesion Web Technologies,10295514,26/07/2016,Exited,04/09/2019,
https://platform.beauhurst.com/company/nkncun/,MVP,8232965,28/09/2012,Dead,06/12/2018,0
https://platform.beauhurst.com/company/z6a5su/,Storage Shepherd,10608693,15/08/2015,Dead,20/04/2020,0
https://platform.beauhurst.com/company/kp7eds/,Out There,10977481,22/09/2017,Dead,24/04/2019,0
https://platform.beauhurst.com/company/zx2yde/,Taka Apps,SC584099,12/09/2017,Dead,26/03/2019,0
https://platform.beauhurst.com/company/9h9teb/,Bureau Direct,4639350,16/01/2003,Dead,10/01/2019,0
https://platform.beauhurst.com/company/b9kpr3/,Africa Power Storage,10768561,12/05/2017,Dead,10/02/2020,0
https://platform.beauhurst.com/company/zkgear/,TeamPro,10623868,16/02/2017,Dead,26/02/2019,0
https://platform.beauhurst.com/company/x6n38v/,USIO,8854777,21/01/2014,Dead,23/04/2019,0
https://platform.beauhurst.com/company/i8hcby/,Little Bud Flowers,10657259,07/03/2017,Dead,23/05/2019,0
https://platform.beauhurst.com/company/qc94bj/,XOLO,8634750,02/08/2013,Dead,21/04/2020,0
https://platform.beauhurst.com/company/bdpcv9/,We Are Personal,9387212,13/01/2015,Dead,25/10/2018,0
https://platform.beauhurst.com/company/2wptnq/,YBOO,10666836,27/01/2015,Dead,31/12/2019,0
https://platform.beauhurst.com/company/4fw8ch/,Drenl,8332548,17/12/2012,Dead,17/02/2020,0
https://platform.beauhurst.com/company/ahpf7n/,Spice Girls Exhibition,SC569278,21/06/2017,Dead,25/11/2018,0
https://platform.beauhurst.com/company/jyvncx/,Continuum Technologies,10749995,02/05/2017,Dead,18/12/2018,0
https://platform.beauhurst.com/company/zay5xc/,FCBI Energy,9823871,14/10/2015,Exited,04/10/2019,
https://platform.beauhurst.com/company/ynaer8/,Recruit My Job,10779934,19/05/2017,Dead,16/07/2020,0
https://platform.beauhurst.com/company/ksksid/,CaterCost,7884233,16/12/2011,Exited,20/08/2019,
https://platform.beauhurst.com/company/u5qawt/,Converging Data,9019037,30/04/2014,Exited,05/12/2019,
https://platform.beauhurst.com/company/7iwk5w/,Cody Commerce,10982476,26/09/2017,Dead,06/11/2018,0
https://platform.beauhurst.com/company/svtzwz/,Dubzoo,9599502,19/05/2015,Dead,20/02/2020,0
https://platform.beauhurst.com/company/bzccb7/,The Hangry Food Company,9453261,23/02/2015,Dead,07/05/2019,0
https://platform.beauhurst.com/company/zn7uw9/,BitRater,10304297,01/08/2016,Dead,07/05/2019,0
https://platform.beauhurst.com/company/vy38uc/,Bellvedi,8316870,04/12/2012,Exited,01/05/2019,3700000
https://platform.beauhurst.com/company/8292ve/,Subtree,10294743,25/07/2016,Dead,17/09/2019,0
https://platform.beauhurst.com/company/5pyvm4/,Fisk,10261912,05/07/2016,Exited,18/06/2018,
https://platform.beauhurst.com/company/usfgvs/,Weston Beamor,4933065,31/12/1947,Exited,22/01/2018,
https://platform.beauhurst.com/company/terhvm/,Claremont School,2827000,15/06/1993,Exited,01/03/2018,
https://platform.beauhurst.com/company/fbi2nq/,Chell Instruments,2693453,04/03/1992,Exited,02/12/2019,4300000
https://platform.beauhurst.com/company/tfu44v/,The Library,8798095,02/12/2013,Dead,06/01/2020,0
https://platform.beauhurst.com/company/m6hnkn/,Ultra Power Systems,10239890,20/06/2016,Dead,12/07/2019,0
https://platform.beauhurst.com/company/tvpge7/,UNI:TRIX,SC531288,31/03/2016,Dead,21/02/2019,0
https://platform.beauhurst.com/company/9xecdr/,Loyakk,7860871,25/11/2011,Dead,21/01/2020,0
https://platform.beauhurst.com/company/f6n4ag/,Reading Room,3280127,19/11/1996,Exited,08/10/2015,5600000
https://platform.beauhurst.com/company/qhidi6/,Railguard,9621101,03/06/2015,Dead,16/07/2020,0
https://platform.beauhurst.com/company/u2e3rj/,Databoxer,10792677,26/05/2017,Dead,07/05/2019,0
https://platform.beauhurst.com/company/kgwi9g/,Phonebox App,11059796,13/11/2017,Dead,21/04/2020,0
https://platform.beauhurst.com/company/75ghpw/,Fresh Insurance Group,4515272,20/08/2002,Exited,22/05/2018,
https://platform.beauhurst.com/company/byny23/,Department of Endurance,9730781,13/08/2015,Dead,02/07/2019,0
https://platform.beauhurst.com/company/28pnyj/,Get Staffed,10783807,23/05/2017,Dead,16/07/2020,0
https://platform.beauhurst.com/company/mpcsnv/,EMcision,3792886,16/06/1999,Exited,05/03/2018,7220728
https://platform.beauhurst.com/company/kcdwgs/,Kappu,9969450,26/01/2016,Dead,07/05/2019,0
https://platform.beauhurst.com/company/rxxbn4/,Spot in the Woods,6003856,20/11/2006,Exited,30/01/2020,
https://platform.beauhurst.com/company/cuxnpp/,Dept. Meat,11151644,16/01/2018,Dead,17/03/2020,0
https://platform.beauhurst.com/company/ffzfps/,Blue Vision Labs,10316227,08/08/2016,Exited,23/10/2018,
https://platform.beauhurst.com/company/utqksy/,Shoesie,10838051,27/06/2017,Dead,14/10/2019,0
https://platform.beauhurst.com/company/48s8wu/,Krafted Games,10008369,16/02/2016,Dead,07/01/2020,0
https://platform.beauhurst.com/company/qpzz9j/,Latent Logic,10631588,21/02/2017,Exited,12/12/2019,
https://platform.beauhurst.com/company/d35zxr/,Astwood Energy,9376413,06/01/2015,Dead,21/05/2019,0
https://platform.beauhurst.com/company/6jj9x9/,Studio City,10927933,22/08/2017,Dead,30/01/2019,0
https://platform.beauhurst.com/company/p6tyi9/,Adepto,10657718,07/03/2017,Exited,12/12/2019,
https://platform.beauhurst.com/company/him3xz/,Coulters,SC449479,08/05/2013,Exited,27/04/2018,
https://platform.beauhurst.com/company/8tkq8f/,Hello Chocolate,SC484542,18/08/2014,Dead,01/08/2017,0
https://platform.beauhurst.com/company/i2dcxq/,Fingersfingers,SC439453,31/12/2012,Dead,18/02/2020,0
https://platform.beauhurst.com/company/6qqwia/,TechAdVenture,SC448029,19/04/2013,Dead,19/02/2019,0
https://platform.beauhurst.com/company/264u24/,Wokit,11039660,31/10/2017,Dead,17/12/2019,0
https://platform.beauhurst.com/company/h83mit/,ETL Factory,SC422089,17/04/2012,Exited,06/09/2017,
https://platform.beauhurst.com/company/nikind/,Trigah,SC441396,29/01/2013,Dead,30/07/2019,0
https://platform.beauhurst.com/company/ytwwcp/,URICA,SC416992,14/02/2012,Dead,22/11/2018,0
https://platform.beauhurst.com/company/pbecgn/,Servasport,NI036046,20/04/1999,Dead,10/10/2019,0
https://platform.beauhurst.com/company/my3e7w/,YummyTori,SC397596,12/04/2011,Dead,31/05/2016,0
https://platform.beauhurst.com/company/qxi2cs/,USIO,10664086,10/03/2017,Dead,08/11/2018,0
https://platform.beauhurst.com/company/enu4kb/,UK Property Professionals,SC374225,05/03/2010,Dead,10/02/2020,0
https://platform.beauhurst.com/company/tawdea/,Eildon Concrete Products,SC366111,25/09/2009,Dead,18/10/2018,0
https://platform.beauhurst.com/company/gpggce/,Red Eye Developments,SC388890,15/11/2010,Dead,30/04/2019,0
https://platform.beauhurst.com/company/h7hzgs/,Vets Now,SC339531,31/12/2001,Exited,15/01/2019,
https://platform.beauhurst.com/company/957yu9/,Flexipod,SC325806,20/06/2007,Dead,30/10/2018,0
https://platform.beauhurst.com/company/uuim6d/,JAG Shaw Baker,SC386575,06/10/2010,Exited,01/08/2018,
https://platform.beauhurst.com/company/ztftf7/,TrueBaby,SC312524,27/11/2006,Dead,15/07/2020,0
https://platform.beauhurst.com/company/fxtguz/,Level E,SC282341,30/03/2005,Dead,25/09/2014,0
https://platform.beauhurst.com/company/xzuzmr/,Yooseful,SC297316,17/02/2006,Dead,12/06/2018,0
https://platform.beauhurst.com/company/69z5sx/,YouTrain,SC295297,11/01/2006,Exited,05/09/2017,
https://platform.beauhurst.com/company/n42eui/,Exactive,SC293070,11/11/2005,Exited,02/03/2020,4500000
https://platform.beauhurst.com/company/i84nvh/,Platoon,9782527,17/09/2015,Exited,07/12/2018,
https://platform.beauhurst.com/company/p3iisb/,Volo,SC275991,12/11/2004,Dead,04/12/2018,0
https://platform.beauhurst.com/company/mdj83e/,The Carloway Mill,SC257602,15/10/2003,Dead,21/05/2019,0
https://platform.beauhurst.com/company/audam5/,Wannaburger,SC257336,09/10/2003,Dead,01/08/2015,0
https://platform.beauhurst.com/company/ce69jg/,OneSearch Direct,SC207271,31/12/1992,Exited,19/12/2019,
https://platform.beauhurst.com/company/gvdkzv/,NewsBase,SC156231,28/02/1995,Dead,04/02/2020,0
https://platform.beauhurst.com/company/v7esq5/,CFM Recruitment,NI625534,04/07/2014,Dead,18/04/2018,0
https://platform.beauhurst.com/company/9x9n85/,Geopify,11174867,29/01/2018,Dead,23/04/2020,0
https://platform.beauhurst.com/company/5dx2xk/,SleepDeep,9501536,20/03/2015,Dead,23/05/2019,0
https://platform.beauhurst.com/company/3v4j8i/,Primrose's Kitchen,9121978,08/07/2014,Exited,06/06/2019,
https://platform.beauhurst.com/company/dxihkc/,SamePage Group,9539989,13/04/2015,Exited,16/04/2019,
https://platform.beauhurst.com/company/rg7egq/,Habiplace,10768323,12/05/2017,Dead,16/05/2020,0
https://platform.beauhurst.com/company/3qafeg/,Cambridge Humanae,9909565,09/12/2015,Dead,21/03/2019,0
https://platform.beauhurst.com/company/pds73r/,Hemmels,10408289,03/10/2016,Dead,09/10/2018,0
https://platform.beauhurst.com/company/g2vd39/,Poli,10053098,09/03/2016,Dead,07/02/2020,0
https://platform.beauhurst.com/company/r7enwy/,Rugby League Films,10831981,22/06/2017,Dead,21/04/2020,0
https://platform.beauhurst.com/company/f39496/,Crownn,8448472,18/03/2013,Dead,06/11/2018,0
https://platform.beauhurst.com/company/6nabbe/,Northern Escalator Installations,11063099,,Dead,03/02/2020,0
https://platform.beauhurst.com/company/twna5r/,The Coin Lab,9402274,22/01/2015,Dead,15/02/2019,0
https://platform.beauhurst.com/company/9csyh7/,Himasal,10701024,31/03/2017,Dead,21/05/2019,0
https://platform.beauhurst.com/company/a8v2h3/,Komotion,10272023,11/07/2016,Dead,20/11/2018,0
https://platform.beauhurst.com/company/z6dt59/,Renaissance Blockchain,11067761,16/11/2017,Dead,04/12/2018,0
https://platform.beauhurst.com/company/vdd78a/,HALO Aerial Imaging,10998039,05/10/2017,Dead,27/03/2019,0
https://platform.beauhurst.com/company/fnkzxg/,Superfin.tech,9645443,18/06/2015,Dead,26/03/2019,0
https://platform.beauhurst.com/company/rzf6eg/,ATL Protect,9876948,18/11/2015,Dead,19/02/2019,0
https://platform.beauhurst.com/company/bh97s7/,Stylishly,9846779,28/10/2015,Dead,18/12/2019,0
https://platform.beauhurst.com/company/iyep5t/,Twenty/15,9825554,15/10/2015,Dead,18/12/2018,0
https://platform.beauhurst.com/company/ndtszj/,TapMedic,10613043,10/02/2017,Dead,17/07/2019,0
https://platform.beauhurst.com/company/82erbm/,ibiLive,9830516,19/10/2015,Dead,30/04/2019,0
https://platform.beauhurst.com/company/uxr387/,Zero Carbon Solutions,9792571,24/09/2015,Dead,24/10/2019,0
https://platform.beauhurst.com/company/rdmntn/,miSport Coaching,9775329,14/09/2015,Dead,18/12/2019,0
https://platform.beauhurst.com/company/e6qr2s/,OnDemand Projects,9774594,14/09/2015,Dead,17/07/2019,0
https://platform.beauhurst.com/company/fp2gaa/,Chroma Interior Solutions,9789752,22/09/2015,Dead,18/12/2019,0
https://platform.beauhurst.com/company/t3qg4j/,Ateria Health,10499903,28/11/2016,Dead,10/10/2019,0
https://platform.beauhurst.com/company/rrh87a/,Deekit,9740436,19/08/2015,Dead,22/01/2019,0
https://platform.beauhurst.com/company/4nt6fn/,SLS 3D,9702427,24/07/2015,Dead,17/09/2019,0
https://platform.beauhurst.com/company/2aeup3/,Texenergy,9701332,24/07/2015,Dead,07/01/2020,0
https://platform.beauhurst.com/company/6e59st/,Donroy,9678689,09/07/2015,Dead,01/05/2019,0
https://platform.beauhurst.com/company/47ys6f/,The Modern Agent,9648077,19/06/2015,Dead,04/12/2018,0
https://platform.beauhurst.com/company/j3rs9i/,Given,9972523,27/01/2016,Dead,15/08/2019,0
https://platform.beauhurst.com/company/hhwhzf/,Dodds Contracts,SC524802,21/01/2016,Dead,30/07/2019,0
https://platform.beauhurst.com/company/pg4cws/,Holler,10293693,25/07/2016,Dead,12/11/2019,0
https://platform.beauhurst.com/company/ft9vtf/,Rapifage,10800858,02/06/2017,Dead,18/02/2020,0
https://platform.beauhurst.com/company/6f4ee8/,FDP,9578836,07/05/2015,Dead,21/05/2019,0
https://platform.beauhurst.com/company/9m567z/,Opinion Podcasting,9561074,,Dead,01/11/2017,0
https://platform.beauhurst.com/company/t28vc4/,St James Construction,10123527,14/04/2016,Dead,25/04/2019,0
https://platform.beauhurst.com/company/4mv8gc/,Tabb,10171305,10/05/2016,Dead,21/04/2020,0
https://platform.beauhurst.com/company/gufmey/,Home Run,8780184,18/11/2013,Dead,06/02/2020,0
https://platform.beauhurst.com/company/25jynf/,CamSemi,4025031,03/07/2000,Exited,05/01/2015,
https://platform.beauhurst.com/company/hnxa4b/,Smart Renewable Heat,9939790,07/01/2016,Dead,10/10/2019,0
https://platform.beauhurst.com/company/p3wbfk/,Procurement Leaders,5013101,12/01/2004,Exited,31/07/2019,
https://platform.beauhurst.com/company/cttc37/,Shaftesbury Avenue,11168029,25/07/2017,Exited,10/03/2020,
https://platform.beauhurst.com/company/zyg9vi/,Tooldogs,10177922,12/05/2016,Dead,01/05/2019,0
https://platform.beauhurst.com/company/j46ysi/,Bounce Foods,5382608,04/03/2005,Dead,20/06/2019,0
https://platform.beauhurst.com/company/zt4wsq/,Hutchinson Networks,7487684,11/01/2011,Dead,24/06/2019,0
https://platform.beauhurst.com/company/fxb33c/,Yovo,10556340,10/01/2017,Dead,15/08/2019,0
https://platform.beauhurst.com/company/zcapwp/,Karhoo,10487532,01/01/2015,Dead,16/01/2017,0
https://platform.beauhurst.com/company/ccctq2/,MyFav,10563128,13/01/2017,Dead,24/04/2019,0
https://platform.beauhurst.com/company/fd6hbb/,Concertim,9781831,01/06/2015,Dead,17/02/2020,0
https://platform.beauhurst.com/company/vnsnj6/,Harper Dennis Hobbs,11271162,11/01/1993,Exited,20/12/2019,
https://platform.beauhurst.com/company/ja5ewg/,BigChoice Group,6842641,31/12/2000,Exited,05/09/2019,
https://platform.beauhurst.com/company/5brq5v/,Gate One,8585157,26/06/2013,Exited,11/12/2019,
https://platform.beauhurst.com/company/msvu8j/,Netiqet Labs,9545220,16/04/2015,Dead,06/02/2020,0
https://platform.beauhurst.com/company/gidmas/,Feritt,9506303,24/03/2015,Dead,04/01/2019,0
https://platform.beauhurst.com/company/vjcc88/,Westleton Drake,9504666,23/03/2015,Exited,03/07/2018,
https://platform.beauhurst.com/company/np45x3/,tPoint Solutions,5420102,09/04/2005,Exited,13/11/2019,
https://platform.beauhurst.com/company/wiia8x/,Each Life,8569995,14/06/2013,Dead,03/07/2019,0
https://platform.beauhurst.com/company/dr92dt/,Couponshop,8532926,17/05/2013,Dead,11/12/2018,0
https://platform.beauhurst.com/company/xepxcj/,betternow,8529396,15/05/2013,Dead,28/07/2015,0
https://platform.beauhurst.com/company/bi38cy/,PomeGreat,10260426,13/05/2013,Dead,19/06/2018,0
https://platform.beauhurst.com/company/c3bncb/,Independence Telecare,8493655,17/04/2013,Dead,22/05/2018,0
https://platform.beauhurst.com/company/gnxznt/,SPRINT6GOLF,8485657,12/04/2013,Dead,12/11/2018,0
https://platform.beauhurst.com/company/2ykcev/,Veriteva,9228844,22/09/2014,Dead,18/12/2019,0
https://platform.beauhurst.com/company/g2gfu4/,The House of Ho,8551720,31/05/2013,Dead,21/03/2018,0
https://platform.beauhurst.com/company/jv8e3j/,Intelliment Security,10767991,12/05/2017,Dead,21/02/2019,0
https://platform.beauhurst.com/company/w2yrf9/,Acenta,8424637,28/02/2013,Exited,09/07/2018,
https://platform.beauhurst.com/company/u7capx/,Dez Developments,8415569,22/02/2013,Dead,22/01/2019,0
https://platform.beauhurst.com/company/6ivnud/,SenLab Group,10489893,21/11/2016,Dead,07/08/2019,0
https://platform.beauhurst.com/company/djgvtz/,Look After My Bills,8867458,29/01/2014,Exited,25/07/2019,8500000
https://platform.beauhurst.com/company/u3qmna/,Bondcube,8341812,27/12/2012,Dead,07/09/2017,0
https://platform.beauhurst.com/company/je3wnt/,Cinegi,8332134,14/12/2012,Dead,16/07/2020,0
https://platform.beauhurst.com/company/irp77n/,Pathways 2 Wellbeing,8315265,03/12/2012,Dead,27/11/2018,0
https://platform.beauhurst.com/company/cn4bfa/,Enquirisk,8266798,24/10/2012,Dead,01/07/2018,0
https://platform.beauhurst.com/company/sv7ru3/,Meet & Jam,8265391,23/10/2012,Dead,15/11/2018,0
https://platform.beauhurst.com/company/r6rtvm/,ForestCar,10781942,22/05/2017,Dead,31/07/2019,0
https://platform.beauhurst.com/company/4uubm7/,EastWest Partners,8242149,05/10/2012,Dead,29/08/2017,0
https://platform.beauhurst.com/company/a39q2h/,ITEC,10479965,31/12/1987,Exited,25/03/2020,
https://platform.beauhurst.com/company/ny55kv/,Multicook,10336152,18/08/2016,Dead,26/03/2019,0
https://platform.beauhurst.com/company/kbxbca/,Saucy Chip,8964204,28/03/2014,Dead,13/02/2020,0
https://platform.beauhurst.com/company/q2vzef/,Challenge Finder,8950158,20/03/2014,Dead,21/02/2019,0
https://platform.beauhurst.com/company/r5a6mf/,The Corner House,10105984,06/04/2016,Dead,02/01/2019,0
https://platform.beauhurst.com/company/tqw28t/,Volunteer Space,10302868,29/07/2016,Dead,18/12/2019,0
https://platform.beauhurst.com/company/qhidif/,Whyte & Brown,8038369,19/04/2012,Exited,14/08/2018,
https://platform.beauhurst.com/company/ra68k3/,Interica,8254922,16/10/2012,Exited,03/03/2020,
https://platform.beauhurst.com/company/62jsgz/,eSuppliesMedical,8254355,16/10/2012,Exited,25/09/2018,
https://platform.beauhurst.com/company/4x2wef/,Hadstone Energy,8213657,13/09/2012,Dead,18/10/2018,0
https://platform.beauhurst.com/company/k75t4f/,PrimeDomainName,8277425,01/11/2012,Dead,31/03/2015,0
https://platform.beauhurst.com/company/r2si7c/,Rubato Consulting,8207476,10/09/2012,Dead,22/08/2017,0
https://platform.beauhurst.com/company/syja4e/,Times Tables Plates,8199105,03/09/2012,Dead,27/11/2018,0
https://platform.beauhurst.com/company/6nm9vu/,The Beauty Shop,9958601,19/01/2016,Dead,24/01/2020,0
https://platform.beauhurst.com/company/mhvypq/,Acre Events,8158977,27/07/2012,Dead,15/01/2019,0
https://platform.beauhurst.com/company/hqfzzb/,Buddies Pet Insurance,4013396,13/06/2000,Exited,18/10/2017,
https://platform.beauhurst.com/company/zbv796/,TakeOut Brands,8357502,11/01/2013,Dead,15/07/2020,0
https://platform.beauhurst.com/company/322hrm/,Bodifit,8121590,27/06/2012,Dead,27/11/2018,0
https://platform.beauhurst.com/company/buxw4q/,Drivermatics,8010301,28/03/2012,Dead,21/03/2019,0
https://platform.beauhurst.com/company/eicrgp/,Autharium,8004196,23/03/2012,Dead,16/10/2018,0
https://platform.beauhurst.com/company/3443er/,Sole Velocity,7998954,20/03/2012,Dead,27/11/2018,0
https://platform.beauhurst.com/company/kuncn7/,Bath Stone Reclamation,7995027,19/03/2012,Dead,06/12/2018,0
https://platform.beauhurst.com/company/ruets2/,Creation Application,7979742,07/03/2012,Dead,12/03/2018,0
https://platform.beauhurst.com/company/5b4asb/,DeepMind,7386350,23/09/2010,Exited,27/01/2014,400000000
https://platform.beauhurst.com/company/t8nkui/,ProClinical,5742788,14/03/2006,Exited,21/05/2018,
https://platform.beauhurst.com/company/jgw5js/,Cloudfabriq,7935868,03/02/2012,Dead,07/07/2015,0
https://platform.beauhurst.com/company/dschqt/,FlexiDB,7927019,27/01/2012,Dead,28/10/2019,0
https://platform.beauhurst.com/company/95bihy/,Broden Media,7879386,30/11/2000,Exited,15/08/2019,
https://platform.beauhurst.com/company/j49b5k/,BGM Energy,SC570611,06/07/2017,Dead,27/11/2018,0
https://platform.beauhurst.com/company/iizeq9/,Studio British,10462820,04/11/2016,Dead,06/03/2019,0
https://platform.beauhurst.com/company/7c3hzd/,Experience the Himalayas,7780911,20/09/2011,Dead,18/12/2019,0
https://platform.beauhurst.com/company/up6f5n/,Informilo,7777086,16/09/2011,Dead,24/05/2019,0
https://platform.beauhurst.com/company/yk8ub9/,Beyond Bespoke,7976338,05/03/2012,Dead,10/02/2020,0
https://platform.beauhurst.com/company/4ayitv/,Seccl,10237930,17/06/2016,Exited,22/08/2019,10000000
https://platform.beauhurst.com/company/ukartc/,EdBridge UK,10778317,18/05/2017,Dead,07/08/2019,0
https://platform.beauhurst.com/company/n6ibx9/,Looker,10440209,21/10/2016,Dead,20/02/2019,0
