,founding_year,funding_numeric,is_linkedin,country_code,employee_count,description_vector,startup,name
7755,2017.0,512000000.0,1,CHN,2,"[-4.9521308e-03 -4.7750678e-03 -4.9352171e-03 -4.6293917e-03
  1.8983305e-04  4.9730958e-03 -4.6890764e-03 -7.3278369e-04
  3.0737938e-04 -2.9186641e-03  3.6803889e-03  4.8136069e-03
  4.2113448e-03 -7.7889295e-04  1.7168224e-03 -1.6961813e-03
  1.1319459e-03  4.1285930e-03 -4.0312894e-03 -1.6641701e-03
 -2.1643690e-03 -2.3593402e-03  3.0381512e-03 -2.5286907e-03
  2.8265817e-03 -3.3915192e-03  3.0943614e-03  3.9814319e-03
  1.7182195e-03 -9.1986416e-04 -4.4217999e-03 -6.7805889e-04
 -1.8208879e-03 -4.0850048e-03 -3.2074922e-03 -3.7283302e-05
  4.1691707e-03  6.0716749e-04  3.0537127e-04 -8.2084688e-04
  3.8468880e-03  4.6163439e-04 -2.7340383e-03  4.0487052e-04
 -2.2154623e-03 -4.9506561e-03  2.7893675e-03 -3.8641519e-03
  3.6085309e-03  2.3192568e-03 -2.1692503e-03  9.5069589e-04
 -8.8999688e-04  1.1176175e-03 -9.9391281e-04  1.8081581e-03
  3.6734599e-03 -2.1713851e-03  2.9590745e-03  2.3361880e-03
  1.9662273e-03  8.5204362e-04 -2.3900271e-04  3.6876167e-03
 -1.8662891e-03  3.9942991e-03 -3.7181878e-03 -8.4244105e-04
 -2.9194569e-03  3.6290353e-03 -3.7146693e-03 -1.9896566e-03
  3.4630226e-03 -1.7850906e-04  4.0094196e-03  4.2272895e-03
  5.6124508e-04  2.2242009e-03 -3.9743921e-03  2.1999574e-03
 -2.2582558e-03 -2.0269898e-03 -3.9323748e-04 -1.6021776e-03
 -1.7941353e-03 -4.8195259e-03  1.3560915e-03 -3.0661700e-03
  4.9191033e-03  2.8167279e-03  3.7211883e-03 -4.6692058e-03
  3.5842956e-04 -3.9645499e-03  2.9027271e-03 -3.4030704e-04
  4.7289534e-03  3.5050320e-03 -2.4738100e-03 -1.5567228e-03]",False,WeRide.ai
7811,2016.0,5000000.0,1,USA,1,"[ 2.9403735e-03  6.3899456e-04 -6.3021871e-04  3.4568440e-03
  4.2705410e-03 -2.7678616e-03 -4.6763294e-03 -4.1103000e-03
  3.6922377e-03  1.0387850e-03 -4.1329404e-03 -3.2846557e-03
 -4.3390305e-03 -2.3274317e-03 -2.6654408e-03 -4.6633389e-03
 -3.7133170e-03  2.6451044e-03 -1.6947731e-03  2.2650957e-03
 -2.8901261e-03 -8.8295341e-04  1.3473552e-03  2.3146104e-03
 -4.1119601e-03  3.9674370e-03  2.8045666e-03  2.8020961e-03
 -4.0086173e-03 -2.7377140e-03 -3.3742518e-03  1.9439637e-04
  3.2472759e-03 -3.2797316e-03  4.8921723e-03  4.2622318e-03
  6.0988070e-05  2.3777587e-03 -2.5270162e-03 -2.8948409e-03
  4.6396470e-03  1.4378052e-03 -4.0301182e-03  2.4028361e-04
  1.1832964e-03 -4.3959319e-04 -4.8896280e-04  2.1426618e-04
  2.9634703e-03  2.7681577e-03 -2.6184141e-03 -7.7266246e-04
  3.1463916e-03  4.0356757e-04  2.7985275e-03 -1.6861216e-03
 -1.5166175e-03  2.3081757e-03 -2.2134720e-03 -3.7452525e-03
 -2.9333883e-03  3.8726586e-03  2.8012926e-03 -3.7541431e-03
 -3.3779102e-03  4.8328531e-03 -4.0838923e-03 -4.8832856e-03
  3.1586641e-03 -2.6692427e-03  2.2687202e-03  2.7441704e-03
  3.8294299e-03 -3.6126375e-04  2.4172079e-03 -4.8981765e-03
  1.5476191e-03 -2.7282641e-03 -3.4728891e-03  1.4152825e-04
  3.9356267e-03 -3.9377920e-03  4.4476604e-03  4.4553061e-03
  2.2691481e-03  3.0222351e-03 -2.0128149e-03 -4.6798992e-03
  3.4078229e-03 -2.1397859e-04  8.4525345e-06  4.3782652e-03
  3.6168683e-03  2.4941354e-03 -1.7619062e-03  1.2448413e-03
  1.4309454e-03 -3.8190722e-03  2.5956773e-03 -1.9177794e-04]",False,LumaTax
7812,1999.0,60000000.0,1,USA,1,"[ 3.4866334e-04  1.1053670e-03 -8.4982393e-04 -2.3882987e-03
  6.4016104e-04 -5.4339587e-04 -2.9018412e-03  1.7664671e-03
 -4.5441268e-03  3.3471351e-03 -3.2713723e-03  9.1155531e-04
 -1.2361163e-03  4.2075408e-03 -4.1145631e-03 -3.4647656e-03
 -3.8672806e-04 -6.1360298e-04 -1.3578213e-03  1.8440175e-03
  9.7160396e-04  4.8317295e-03 -3.7097679e-03 -1.4245424e-03
  1.7690110e-03  1.1620403e-03 -2.9583799e-03 -3.7188069e-03
 -9.9568430e-04  1.2858229e-03 -7.1327598e-04 -4.1882861e-03
 -2.6893558e-04  2.2451335e-03  3.6059755e-03 -2.3897099e-03
 -3.6671979e-03  3.2790483e-04  4.1198353e-03 -2.9932007e-03
  4.6007414e-03 -1.8317562e-03 -1.3307369e-03 -4.5590671e-03
 -2.4346455e-03  2.7446132e-03 -1.4736712e-03 -2.0351082e-03
  3.6859238e-03  1.3678580e-03  2.7767015e-03 -4.1595488e-03
  2.0153832e-03 -3.1051488e-04  4.4606207e-03  4.9805827e-03
  2.8868974e-03  4.3358625e-04 -7.5169059e-04 -5.4111273e-04
 -2.4117371e-03  3.4549790e-03 -3.2148003e-03  4.3094160e-06
  3.8744241e-03 -4.3721963e-03  2.4904311e-03 -2.8959808e-03
  4.8169126e-03 -1.3598150e-03  2.6873499e-03 -2.2035688e-03
 -1.8812084e-03  2.0031910e-03  5.8671652e-04  2.1501447e-03
  4.7623827e-03 -2.0448035e-03 -8.9869351e-04 -9.0169191e-04
 -3.4580070e-03 -3.8346513e-03 -2.6588195e-03  5.2290084e-04
 -5.1762996e-04 -7.5465289e-04  1.0219169e-03 -3.7913949e-03
 -3.4652352e-03 -8.4312411e-04  2.5832064e-03  1.7814791e-03
  3.5221101e-04 -3.4959542e-03  3.3014489e-03 -9.2735891e-06
 -3.7059898e-03  2.4380267e-04 -2.2246893e-03 -2.0510508e-03]",False,Aurora Networks
7813,1975.0,40000000.0,1,USA,0,"[ 1.5821516e-03 -3.8471317e-03 -3.2346887e-03 -1.2424462e-03
 -1.8028754e-03  1.3210481e-03  6.2190590e-04 -5.2458944e-04
 -3.6693553e-03  2.1527254e-03 -3.9298594e-04 -1.5349961e-03
  1.5605587e-03  4.7253356e-03  1.5131592e-04  4.7991215e-04
  2.9216646e-03  5.1451026e-04 -2.0176261e-04  1.2489307e-03
  3.9866688e-03  2.8631061e-03  3.6316507e-03  3.8702576e-03
  4.8462804e-03  2.0465576e-03  4.5442223e-03  2.8884429e-03
  2.7654653e-03 -4.1032070e-03 -3.4337281e-03  1.5719772e-04
 -1.0120649e-03 -2.2633923e-03  2.4239463e-03  2.8911554e-03
 -4.3776780e-03 -7.6486915e-04  4.3889396e-03 -4.3964945e-03
 -3.4499271e-03  8.3722291e-04  4.0482916e-03 -4.9347826e-03
 -2.4095210e-03  3.4741603e-03 -2.1699310e-04 -4.3884339e-03
  4.4335127e-03  4.3647564e-03 -4.5972140e-04  3.6818488e-03
 -4.6510412e-03 -1.6520199e-03  1.5998036e-03  1.2067967e-03
  4.6708947e-03  4.7047408e-03 -4.0429253e-03 -2.2686578e-03
 -2.7906704e-03 -4.9026264e-03  1.7169284e-03 -4.1772053e-03
  9.8193887e-05 -5.6950003e-04 -4.1195890e-03  4.8743235e-03
 -2.8285349e-03  4.1624899e-03 -2.2694415e-03 -2.1911899e-03
  4.6701073e-03 -2.1692868e-03  3.4478765e-03  4.6108128e-03
  3.6819160e-03  2.8926330e-03  4.7586481e-03  2.3970413e-03
  6.4412237e-04  4.8544495e-03 -3.3462129e-03 -3.2528264e-03
 -4.2012231e-03 -3.8345470e-03 -3.0867467e-03 -4.5409645e-03
 -9.8821614e-04  3.7046021e-03 -5.8782578e-04  2.6884442e-03
  1.9372976e-03 -3.5299340e-03 -1.2439546e-03  8.8934484e-04
 -2.7917963e-03  4.6370802e-03 -4.4775652e-03 -4.8025269e-03]",True,Lawson Software
7817,0.0,1800000.0,1,NOR,1,"[-3.4967356e-03  3.8835584e-04 -6.2433956e-04  4.0951921e-03
  2.7289451e-04 -3.1713592e-03 -3.6813593e-03  4.5035761e-03
  7.1393431e-04  2.9078883e-03 -6.6283346e-06  1.0474354e-03
 -2.4012008e-03 -2.9512593e-03  2.7597612e-03  3.8133753e-03
  5.6877971e-04 -1.8852338e-03 -3.0747724e-03  2.7397042e-03
 -9.6221955e-04  4.2866343e-03 -3.6875571e-03  3.3130997e-03
 -4.3351236e-03  4.4858074e-03 -1.6537908e-03 -3.1429299e-03
  8.5970224e-04  2.1858633e-04 -4.3144403e-03 -2.3792852e-03
  1.3978475e-03 -3.4500004e-04 -1.6505275e-03  3.4197439e-03
 -4.9951309e-03 -1.6478807e-04  2.0270341e-03  2.5531019e-03
 -3.5968293e-03  7.6370180e-04  5.0881266e-04  6.1649980e-04
 -1.7398462e-03 -1.2934726e-03  3.1323833e-03 -3.3262512e-03
  1.6609996e-03  4.9609630e-03 -1.3063640e-04 -2.7969866e-03
  4.7789109e-03 -2.1847070e-03  1.1323333e-04 -1.7008400e-03
  2.1414160e-05 -4.8060534e-03  1.1453670e-03 -1.2956464e-03
  3.2659031e-03 -1.6108037e-03 -3.4116776e-04 -2.7141210e-03
  4.9735350e-03 -1.8541202e-03 -2.3178360e-03  1.8676239e-03
  3.5376262e-03 -3.0375738e-03 -1.8765915e-03  2.7435421e-04
  1.0451913e-03  2.6468532e-03  2.5385690e-03  4.0695015e-03
 -1.4041089e-03 -3.6441172e-03  3.9253598e-03 -3.5767579e-03
  1.4202696e-03 -2.3862387e-03  4.8967181e-03  3.5173588e-03
  1.6431474e-03  1.0255313e-03 -2.3454286e-03  4.2959140e-03
  2.8907740e-03  4.8251450e-03  2.8040470e-03  3.0328566e-03
 -1.2489298e-03 -4.7322456e-03 -1.7731977e-03 -1.6450166e-04
  3.8666083e-03 -5.2580924e-04  1.0949963e-03 -2.1492941e-03]",True,Eventum
7888,0.0,5100000.0,1,IRL,1,"[ 3.5503823e-03 -2.9522323e-03 -7.2197110e-04 -4.2444095e-03
  3.6646449e-03  4.1118264e-03 -1.6454103e-03  4.6497006e-03
 -4.1675544e-03 -4.3343515e-03 -2.6915371e-03  3.9379122e-03
  3.3188611e-03 -4.3586809e-03 -3.6249163e-03 -2.1844881e-03
 -4.7933552e-03 -4.1917153e-03 -2.1169002e-03  4.6263789e-03
  4.6180217e-03 -4.3862194e-04 -2.1807782e-03 -2.8090870e-03
 -7.1088463e-04  1.6559953e-03 -4.0086010e-03  2.1791947e-03
 -3.9968486e-03 -3.6381511e-03  2.8927028e-03  2.4254560e-03
 -3.7798029e-03  7.0659339e-04  1.0073418e-03  5.1445543e-04
  4.5988318e-03 -6.9089117e-04  3.9237184e-03 -4.6560369e-03
 -2.1067846e-03  2.1185069e-03 -4.8011206e-03 -3.8347961e-04
 -2.6742548e-03  2.5126457e-03  4.0464457e-03  2.0350378e-03
 -1.6437033e-03 -4.6613775e-03 -7.1647286e-04 -4.0170755e-03
  4.5915432e-03 -1.1203736e-04 -3.9933822e-03  4.2937379e-03
  2.8663147e-03  3.9033729e-03  2.0614981e-03 -3.7018699e-03
 -3.3955812e-03 -1.1684451e-03 -4.6411902e-04  2.6746159e-03
  4.2781830e-05 -2.8664293e-03  1.5639788e-03  2.0873010e-04
  6.8307278e-04 -3.7564829e-03  4.4659157e-03  3.1018830e-03
 -3.3491016e-03  4.9589123e-03 -3.8543225e-03  8.1184087e-04
 -2.0428395e-03 -3.2100645e-03 -4.4024051e-03 -3.1249695e-03
  4.9628108e-03  1.4036369e-03 -4.2996216e-03 -1.1766857e-03
  7.4897351e-04 -4.9098133e-05  2.6090383e-03 -3.2494171e-03
 -3.8371130e-03 -1.8454198e-03 -1.5582532e-03 -3.8035521e-03
 -3.3426157e-03  7.9699932e-04 -4.0246774e-03 -1.4030737e-03
  4.5987451e-03 -2.9737065e-03 -3.1112731e-03  5.4754614e-04]",True,Mapflow
7895,0.0,79000000.0,1,USA,2,"[ 2.4007219e-03 -2.9867068e-03  1.5597970e-03  1.2475485e-03
 -1.4381263e-03  3.8977563e-03  4.0832823e-03  8.6458144e-04
 -4.7801873e-03  3.4444963e-03  2.8106212e-03  2.8968060e-03
 -2.3747578e-03  1.1283576e-04  2.1109032e-03 -3.3292463e-03
  4.1462290e-03 -3.3888179e-03 -1.6913045e-03 -3.5938299e-03
 -8.7943615e-04  2.6381386e-03 -7.7814725e-04  1.3381899e-04
  4.4297189e-03  1.3478649e-03 -3.0422490e-03 -2.0726363e-03
 -1.7989085e-03 -2.5225647e-03  2.1599608e-03  1.6682631e-03
  3.0483501e-03 -1.6420606e-03 -9.3543174e-04  2.6975614e-03
  4.8460244e-04 -1.1469466e-03 -3.7144599e-03  4.3948777e-03
 -1.9946783e-04  8.1832171e-04 -3.1635850e-03 -4.3167826e-03
 -3.4364725e-03 -6.1950652e-04  4.5829834e-04  2.8678351e-03
  2.2865324e-03  3.3089006e-03  4.1757948e-03  3.5160678e-03
  3.2749993e-03  2.1786522e-03  1.6089475e-03  3.6519652e-03
 -9.3251857e-04 -6.2035857e-04  3.9296527e-03  3.4640706e-03
  4.5133079e-03 -3.8776167e-03  1.9293141e-03 -1.7839494e-03
 -2.9831855e-03  3.9649024e-03  1.4668220e-03 -1.8450409e-03
  5.6075573e-04  1.3534677e-03 -2.6473432e-04  2.2602046e-03
  3.0193985e-03 -1.7053431e-03 -3.8517090e-03  3.2105439e-03
 -4.1167443e-03  3.9552478e-03 -2.9809969e-03 -2.3754239e-05
 -1.5441510e-03  2.4655862e-03  6.9640874e-04 -3.0958047e-03
 -8.2588824e-04  3.2587422e-03  4.9468302e-03 -4.1781222e-03
  3.8924324e-03  1.7784553e-03  2.1138031e-03 -1.9670061e-03
  3.7286801e-03 -1.5287017e-03  3.6071318e-03  3.4151059e-03
  4.1408949e-03 -3.0536456e-03 -1.9596326e-03 -3.2484448e-03]",False,Onyx Renewable Partners L.P
7897,0.0,257000000.0,1,BRA,0,"[ 3.3260966e-03  4.8155650e-03 -2.1442738e-03  3.8219153e-04
  9.8565873e-04  2.1773027e-03 -8.5906923e-04 -2.9390382e-03
 -4.3244744e-03  4.4247224e-03 -3.8750314e-03  2.7682292e-03
  2.7933950e-03 -2.6080331e-03  4.1998285e-03 -5.1605853e-04
  4.2434828e-03  1.7168999e-03 -3.1630266e-03 -4.2456719e-03
 -2.2464141e-03  4.4849240e-03 -3.5334108e-03 -2.2790215e-03
 -4.5255874e-03 -3.1882292e-03 -2.0552576e-03 -1.8372583e-03
 -1.1331558e-03 -2.1141828e-03  7.0729852e-04 -1.8460578e-03
 -2.0461113e-03 -7.9112826e-04  8.6985645e-04  3.9017319e-03
  1.5881896e-04 -3.8102693e-03  2.6976145e-03  3.6616200e-03
  4.4121683e-04  2.2299921e-03  8.0172834e-04 -1.8361669e-03
  1.6023398e-03 -4.1092630e-03  1.4100814e-03  1.9552810e-03
 -1.2795245e-03 -4.6508200e-03 -3.9380102e-04  1.6358793e-04
 -3.4969514e-03  2.1854364e-03  2.6299595e-03  1.4581006e-03
 -2.1033228e-04 -4.7815014e-03 -2.3509404e-03  3.1948204e-03
  4.5168344e-03 -4.5832740e-03  8.9445712e-05  4.3658237e-03
  2.8799654e-03 -2.0874857e-03  2.4880492e-03 -2.2457687e-03
 -4.3445355e-03  3.5281302e-04 -3.2996237e-03  1.8048101e-03
  3.6605387e-03 -1.4214221e-03 -4.0445715e-04  3.1089126e-03
 -1.4060739e-03  4.6516300e-04 -4.9217418e-03 -2.1770984e-04
 -3.5757553e-03 -4.4732387e-03  3.0758691e-03 -1.6283274e-03
  2.2500895e-03  4.6860669e-03 -1.6512400e-03 -2.9944759e-03
 -4.2514699e-03 -4.5713596e-03 -3.0835869e-05 -2.7773597e-03
 -4.5452864e-04  1.9586206e-04  4.5333719e-03  3.9640926e-03
 -4.6633207e-03  4.4921399e-04  1.2547129e-03 -3.1245113e-03]",False,Vital Renewable Energy Company
7945,2007.0,3700000000.0,1,DEU,7,"[ 7.0107996e-04 -2.3992145e-03 -3.0153063e-03 -4.4364161e-03
 -2.0643312e-03 -3.9066481e-03  1.5596348e-03  3.9189518e-04
 -1.4226326e-03  3.2174599e-03  1.0100543e-04  7.6346280e-04
  3.0807871e-03 -2.4984274e-03  2.4851947e-03  2.5561368e-03
  3.2360107e-03 -2.5915813e-03 -3.0386178e-03  3.3914446e-04
 -1.3310796e-03 -1.8097901e-03  4.5891851e-03 -2.3192277e-03
  1.6117209e-03 -4.4744126e-03 -9.1295299e-04  2.3232133e-03
  2.5927627e-03  4.6299584e-03 -3.4974248e-04  1.8479937e-03
  2.5029052e-03  4.9382774e-03  3.1498575e-03  4.5429664e-03
 -1.6738444e-03  2.2526770e-03  4.2517870e-03  2.2453904e-04
 -3.5137876e-03 -2.9762101e-03  4.0119253e-03 -3.2725304e-03
  9.4750704e-04  1.2420547e-03  1.3796765e-03 -6.7714363e-04
 -3.6716100e-03  7.9721212e-06 -1.1755174e-03 -4.4329921e-03
 -2.7979421e-03  1.1482799e-03 -2.8169542e-03  4.0161284e-03
 -3.8881153e-03  4.3900297e-03 -3.8964474e-03 -3.3377386e-03
  2.6529573e-03 -2.1375804e-04  4.9693817e-03 -2.9343754e-04
 -1.1241606e-03 -3.9763094e-04  3.2972579e-03  1.9273370e-03
  3.3313977e-03  2.5214159e-03  7.7989220e-04  3.3863764e-03
 -3.4127648e-03  4.4334098e-03 -1.5743717e-03 -9.3585014e-04
 -1.5647432e-03 -3.1051778e-03 -3.1173218e-03  4.3859552e-03
  4.6175719e-06 -2.5201368e-03 -3.7615073e-03  4.6641035e-03
 -1.0182345e-03  8.7293985e-05 -2.5349348e-03 -1.8353784e-03
 -1.5374821e-03 -2.7050804e-03 -3.3624547e-03 -1.3095347e-03
  6.5240619e-04 -2.6703349e-03 -1.1734125e-03 -2.9905541e-03
  4.5148772e-03  2.2914135e-03 -2.5790890e-03 -2.4531551e-03]",False,Evonik Industries AG
7946,1865.0,1500000000.0,1,CHE,7,"[-1.00772384e-04  8.29004624e-04  2.45554745e-03  4.86711739e-03
 -3.65724019e-03 -4.89912508e-03 -1.92513946e-03  1.75517017e-03
  1.93510717e-03 -2.24164873e-03  1.08096236e-03 -4.36551590e-03
  3.52444407e-03 -2.08691275e-03  4.81990585e-03 -4.37555648e-03
 -3.60708009e-03 -3.45876091e-03 -2.70954845e-03  3.21853231e-03
  2.67820130e-03  2.18847161e-03 -1.43659115e-03  4.31640865e-03
 -3.77587974e-04  4.06536227e-03  1.72487379e-03  3.80366505e-03
 -3.17602674e-03 -1.29883375e-03  1.07242819e-03  3.27433716e-03
  3.66300694e-03  2.08087871e-03  9.68896144e-04 -1.98139530e-03
 -4.25723661e-03 -1.00293639e-03  2.76401220e-03  1.63482840e-03
  2.49279384e-03 -3.80303594e-03  4.51954827e-03 -3.36305704e-03
  1.29352091e-03 -4.11655707e-03  3.89433862e-03 -3.47484043e-03
 -2.83072423e-03 -3.90759064e-03  4.61566681e-03  1.99065567e-03
  2.44279858e-03 -2.03689933e-03  2.90707941e-03 -4.10298631e-03
  1.03746471e-03 -3.65312910e-03 -1.11843680e-03 -4.51690983e-03
 -4.17475868e-03  5.33505110e-04 -2.30848975e-03  3.99795873e-03
 -4.27257130e-03 -3.60691897e-03 -1.07889180e-03  1.41754036e-03
 -4.69376845e-03  4.92912764e-03  1.37410767e-04  3.96583555e-03
 -8.96353449e-04 -7.48699895e-05  4.86441248e-04  2.83455383e-03
 -4.91369748e-03  4.71513392e-03  7.93890969e-04  8.99920473e-04
  3.91808385e-03 -3.62835755e-03 -2.48823664e-03  1.78841947e-04
  3.19127087e-03  2.17693974e-03 -4.14312258e-03  2.49444298e-03
  2.33346643e-03  2.12667044e-03  1.25923927e-03 -4.93093906e-03
  1.92385609e-03 -3.18338629e-03  1.53896213e-03 -3.01075703e-03
 -2.58663646e-03 -8.05613381e-05 -2.38946313e-03 -3.09673673e-03]",False,Dufry
7955,1996.0,360000.0,1,USA,5,"[ 0.00059984  0.00267387 -0.00243656  0.00253257 -0.00131522  0.00432597
 -0.00186585  0.00424207  0.0003682  -0.00145297 -0.00242699  0.00280039
 -0.00274975 -0.00172718  0.00286914  0.00053888 -0.00436361 -0.00192823
  0.00230912 -0.00252302  0.00111389  0.00207515 -0.00372321  0.00357196
 -0.0012919  -0.00021556  0.00234263 -0.00012662  0.00286013  0.00424714
  0.00409896  0.00428756  0.00204487  0.00169717  0.00164126 -0.00331078
 -0.00084263 -0.00040993  0.00080519  0.00418714  0.00133066 -0.00412822
  0.00446849 -0.00320255  0.00445349 -0.00213249 -0.00066934  0.00082515
  0.00128255  0.00312331  0.00068703  0.00323131 -0.00436849  0.00167205
 -0.00137057  0.0049471   0.00245656 -0.0004096   0.00122348 -0.00400425
  0.00350455 -0.0045294   0.00356235  0.00179588  0.00013938  0.00025574
  0.00263652 -0.00086544  0.00190799  0.00324011 -0.00087353 -0.00040716
 -0.00219046  0.00126529 -0.0011679  -0.00431937 -0.00070497  0.00257409
  0.00158325  0.00133913  0.00424658  0.00010086  0.00258317 -0.00362179
  0.00120126  0.00124054  0.00438399  0.00024461  0.00380957 -0.00373832
 -0.0006458  -0.00236017  0.00113889 -0.00182309 -0.00066961 -0.00150296
 -0.00490996  0.00313868  0.00300918 -0.00251345]",False,Uplift Education
7956,2001.0,45000000.0,1,MNG,5,"[ 0.00025456 -0.00151534 -0.00289243  0.0017802  -0.00393003 -0.0006619
 -0.00458998 -0.00301651 -0.0041377   0.0040132   0.00112352 -0.00020349
  0.00421001 -0.00043027 -0.0012969  -0.00127394  0.00379943 -0.00333199
  0.00439823 -0.00092946  0.00449577 -0.00279653  0.00468926  0.00492875
 -0.00436425 -0.00228624 -0.00206697 -0.0023003  -0.00197354 -0.00231259
  0.00352784  0.00103965 -0.0016327   0.00457764  0.00119988  0.00041338
  0.00396276  0.00341938 -0.00147265  0.0048626   0.00344467  0.00153646
  0.00119603 -0.00222967  0.0012031   0.00106818 -0.00250217 -0.00083681
 -0.0023986   0.00339244  0.00116059 -0.00212371 -0.00032883 -0.00230615
  0.00326533 -0.00017076  0.00234845  0.00443521 -0.00436022 -0.00456706
  0.00479898  0.00221319 -0.00412924  0.0038637   0.00311198  0.00158796
  0.00317023 -0.00229097 -0.00057811 -0.00139467 -0.00395524 -0.00063067
  0.00068404  0.00107212 -0.00018364  0.00291711  0.00315277 -0.00113429
 -0.0035224  -0.00071336  0.00044536 -0.00389879 -0.0013932  -0.00193383
 -0.00450611 -0.00155092  0.00419371  0.00210463 -0.00371559 -0.00347994
  0.00311621 -0.00074962  0.00279249 -0.00138817 -0.00451892  0.00495523
  0.00117752 -0.00259066  0.00240536 -0.00217127]",False,Xac Bank
7957,2010.0,27500000.0,1,DEU,4,"[-6.7299214e-04  2.1339296e-03  2.8008425e-03  1.7711174e-03
 -1.7087406e-03 -4.0888877e-04 -2.3407745e-03  4.8423382e-03
 -3.5547197e-04 -3.3703023e-03 -4.1594580e-03  2.5713879e-03
 -3.2176673e-03  4.9847378e-03  1.8313038e-03 -3.5321754e-03
 -1.8553067e-03 -2.2451438e-03  2.9283024e-03  2.7491397e-03
  2.4505246e-03 -2.2823524e-03 -2.0045203e-03 -3.4297437e-03
 -1.6630393e-03 -2.9691362e-03 -2.0878247e-03  3.4578652e-03
  2.2953742e-03  1.4048272e-03  4.0694774e-04 -8.0311653e-04
  3.2994836e-03 -9.2938187e-04 -1.9785049e-03 -2.4101958e-03
  4.8550189e-04 -1.4888266e-03 -3.6841091e-03  3.2009333e-03
 -3.8078609e-03 -9.1564300e-04 -7.7025476e-04 -2.5319657e-03
 -2.4112524e-03 -7.4911176e-04 -2.5962172e-03 -3.6976058e-03
 -3.5585510e-03  4.8462786e-03 -2.7091340e-03  4.9113906e-03
  4.1421051e-03 -4.3638716e-03  3.4963698e-03  5.5432139e-04
  2.5377090e-03  3.3100648e-03 -3.7713645e-03 -4.6868501e-03
  7.3478284e-04  4.1563581e-03  2.9394252e-03 -4.2444388e-03
 -7.1628390e-05  2.2454010e-03  3.2756077e-03  4.8027444e-03
 -1.6474229e-03 -3.2314897e-04  3.2972377e-03  1.4179433e-03
  1.3512623e-03 -4.0379935e-03 -2.8512592e-03 -1.8413359e-03
 -2.1308383e-03 -7.8567863e-04 -4.7501703e-03  4.6877293e-03
  1.3159835e-03  3.6982535e-03  3.6284036e-03  2.5414568e-03
  1.9808328e-03 -2.1314204e-03 -3.0591590e-03  4.7291457e-03
 -1.5926996e-03 -4.9684751e-03  4.7067404e-03  3.5632192e-03
  4.6933442e-03 -4.5750956e-03  3.8927228e-03  4.2128968e-03
 -3.1742605e-03  3.0231911e-03 -4.8277467e-03 -3.2352302e-03]",False,Mobisol Group
7958,2016.0,6700000.0,1,USA,3,"[-2.22165277e-03 -1.61540502e-05  8.62712855e-04 -3.97771318e-03
  7.16062204e-04 -1.93726423e-03 -3.73807241e-04 -1.79085252e-03
  4.79639880e-03 -3.41324625e-03 -1.38205616e-03  2.46963371e-03
  1.81184884e-03 -4.94366325e-03  4.69030143e-04 -5.23876224e-04
 -4.88419505e-03  1.31750642e-03  4.33250330e-03  3.94145539e-03
  4.21141461e-03 -1.70381332e-03  3.56128043e-03  2.49925372e-03
  2.22710078e-03  2.10103695e-03  1.65413145e-03 -1.66824728e-03
 -3.69078829e-04  4.92676254e-03  4.83163958e-03  1.47490087e-03
  3.09653510e-03  2.91898265e-04  4.89438837e-03  1.20013417e-03
 -4.41161590e-03  3.76366545e-03  7.46753241e-04 -3.97380302e-03
  4.82299970e-03  4.08514123e-03 -1.14477276e-04 -1.22715300e-03
 -9.58014745e-04 -4.42026230e-03  4.80488525e-04  3.66975972e-03
 -4.15269611e-03  2.57550948e-03 -1.42861309e-03  1.78490405e-03
  4.08107881e-03  1.42223004e-03  4.19101585e-03 -1.79913524e-03
 -1.62800576e-03 -3.58666596e-03 -3.34410788e-03  1.04768749e-03
  6.64171588e-04 -3.80873145e-03 -3.97408288e-03 -4.78640897e-03
 -5.85670758e-04  7.50439183e-04  6.53371797e-04  8.52540717e-04
 -4.71116882e-03  2.62784609e-03  5.47207601e-04  3.13843484e-04
 -8.68549338e-04 -4.71152179e-03 -3.76354833e-03 -3.79184494e-03
  1.41353012e-04 -3.34834098e-03  3.31511861e-03 -4.74125519e-03
  3.44094168e-03 -1.16551074e-03 -6.30173367e-04 -4.37328452e-03
 -3.10500688e-03  1.30263390e-03 -4.65284241e-03 -4.89112455e-03
  4.82078269e-03  4.15165862e-03  4.04872186e-03  2.18008342e-03
 -2.64511467e-03 -1.59951451e-03 -3.48872039e-03  4.34124516e-03
  3.78311938e-03 -3.87605350e-03  3.67746712e-03 -2.48895725e-03]",True,Socio
